32	7006	
id	category	categorylevel	name	desc	subtype	weapon	hideweapon	movable	autoattack	icon	anim	fxspell	fxcast	fxammo	fxprehit	fxhit	fxhitinterval	spellway	qte	spell	splash	weaponrange	cdid	cd	cost	nobattle	buff	select	subselect	selectstate	lambda
16830	0	0	STR_NWI_PARSPELLSHORT_ICE	STR_NWI_PARSPELLSHORT_ICE_DESC	3	128012	0	0	0	130752	66228	130979	130980	130981	0	130970	130743	2	0	3	0	0	12	0	0	0	0	130638	0	123109	131318
16831	0	0	STR_NGR_DELAYCONFUSHAPE_ZOMBIE	STR_NGR_DELAYCONFUSHAPE_ZOMBIE_DESC	3	128012	0	0	0	131176	123105	130706	130707	0	0	130650	130944	2	0	1	0	0	2	0	0	0	0	123803	0	123109	131319
16832	0	0	STR_SKILL_NAS_POISON_LIQUID	STR_SKILL_NAS_POISON_LIQUID_DESC	3	128012	0	0	0	130929	66228	131320	131321	0	0	130931	130932	2	0	2.5	0	0	1	0	0	0	0	123803	0	123109	131322
16833	0	0	STR_SKILL_NAS_BLOWBLEED_CUT	STR_SKILL_NAS_BLOWBLEED_CUT_DESC	3	128012	0	0	0	130785	123105	131097	131323	0	0	130704	129340	2	0	2.5	0	0	1	0	0	0	0	123803	0	123109	131324
16834	0	0	STR_SKILL_NAS_BLOWBLEED_THORN	STR_SKILL_NAS_BLOWBLEED_THORN_DESC	3	128012	0	0	0	130785	123105	130706	130707	0	0	130786	129340	2	0	2.5	0	0	1	0	0	0	0	123803	0	123109	131325
16835	0	0	STR_NAS_SATKBACKADDDIS_NR	STR_NAS_SATKBACKADDDIS_NR_DESC	3	128012	0	0	0	130942	123105	131194	131195	0	0	130677	0	2	0	3.5	0	0	11	0	0	0	0	123803	0	123109	131326
16836	0	0	STR_NCL_HEALSS_TREE	STR_NCL_HEALSS_TREE_DESC	4	128012	0	0	0	130653	66232	130912	130913	0	0	130957	0	2	0	3	0	0	7	0	0	0	0	0	0	0	130679
16837	0	0	STR_NCH_SATK_CHAIN1TA_PO	STR_NCH_SATK_CHAIN1TA_PO_DESC	1	128012	0	0	0	130653	131286	130706	130707	0	0	130801	0	2	0	1	0	0	1	0	0	0	0	123803	130780	123109	131327
16838	0	0	STR_NCH_SATK_CHAIN2TA_PO	STR_NCH_SATK_CHAIN2TA_PO_DESC	1	128012	0	0	0	130653	130940	130706	130937	0	0	130801	0	2	0	0.5	0	0	1	0	0	0	0	123803	130780	123109	131328
16839	0	0	STR_NCH_SATK_CHAIN2TA_MU	STR_NCH_SATK_CHAIN2TA_MU_DESC	1	128012	0	0	0	130653	131297	130706	130707	0	0	130801	0	2	0	0.5	0	0	1	0	0	0	0	123803	130780	123109	131328
16840	0	0	STR_NCH_SATKKB_CHAIN1TA_PO	STR_NCH_SATKKB_CHAIN1TA_PO_DESC	1	128012	0	0	0	130653	131300	130926	130927	0	0	130801	0	2	0	3.5	0	0	1	0	0	0	0	123803	130780	123109	130925
16841	0	0	STR_NAS_MOVEBEHINDLOW_NR	STR_NAS_MOVEBEHINDLOW_NR_DESC	1	128012	0	0	0	130653	123105	130706	130707	0	0	130704	0	2	0	2	0	0	1	0	0	0	0	123803	0	123109	131048
16842	0	0	STR_NAS_MOVEBEHINDSTUN_NR	STR_NAS_MOVEBEHINDSTUN_NR_DESC	3	128012	0	0	0	129540	123105	130706	130937	0	0	130745	0	2	0	2.5	0	0	1	0	0	0	0	123803	0	123109	131329
16843	0	0	STR_NCH_SUPPYATTSS_POINT	STR_NCH_SUPPYATTSS_POINT_DESC	2	128012	0	0	0	123341	66228	130667	130668	0	0	131315	0	2	0	2.5	0	0	6	0	0	0	0	0	0	0	131330
16844	0	0	STR_NAS_HIDE_NOR	STR_NAS_HIDE_NOR_DESC	3	128012	0	0	0	124217	66232	131331	131332	0	0	130677	0	2	0	2.5	0	0	10	0	0	0	0	123803	0	122874	131333
16845	0	0	STR_NAS_POISON_GASPOI	STR_NAS_POISON_GASPOI_DESC	3	128012	0	0	0	130929	66228	131320	131321	0	0	130931	130932	2	0	2.5	0	0	11	0	0	0	0	123803	0	123109	131334
16846	0	0	STR_GNRA_KNOCKBACKMTA_CHAIN1	STR_GNRA_KNOCKBACKMTA_CHAIN1_DESC	1	128012	0	0	0	130653	131286	130702	130703	131089	0	130801	0	2	0	1	0	0	2	0	0	0	0	124457	130780	123109	131335
16847	0	0	STR_GNRA_KNOCKBACKMTA_CHAIN2	STR_GNRA_KNOCKBACKMTA_CHAIN2_DESC	1	128012	0	0	0	130653	130940	130702	130703	131089	0	130801	0	2	0	0.5	0	0	2	0	0	0	0	124457	130780	123109	131336
16848	0	0	STR_GNMA_SPELLATKLRTA_CKRALL	STR_GNMA_SPELLATKLRTA_CKRALL_DESC	1	128012	0	0	0	130653	66232	130635	130636	0	0	130738	0	2	0	4	0	0	1	0	0	0	0	123803	131337	123109	131338
16849	0	0	STR_GNSC_SATKLRTA_CKRALL	STR_GNSC_SATKLRTA_CKRALL_DESC	1	128012	0	0	0	130653	66232	130702	130703	0	0	130801	0	2	0	4	0	0	1	0	0	0	0	123803	131337	123109	131339
16850	0	0	STR_GNWA_SATKLRTA_CKRALL	STR_GNWA_SATKLRTA_CKRALL_DESC	1	128012	0	0	0	130653	66232	130702	130703	0	0	130801	0	2	0	4	0	0	1	0	0	0	0	123803	131337	123109	131339
16851	0	0	STR_GNAS_POISONTA_CRAZYKRALL	STR_GNAS_POISONTA_CRAZYKRALL_DESC	3	128012	0	0	0	130929	123105	130702	130703	0	0	130801	130932	2	0	2.5	0	0	11	0	0	0	0	123803	126927	123109	131340
16852	0	0	STR_GNCH_SUPATTSUPHITTS_NR	STR_GNCH_SUPATTSUPHITTS_NR_DESC	2	128012	0	1	0	126215	66232	130663	130664	0	0	130661	0	2	0	0	0	0	6	0	0	0	0	123803	0	122874	131341
16853	0	0	STR_GNFI_ROOTLONGTIMETA_NR	STR_GNFI_ROOTLONGTIMETA_NR_DESC	3	128012	0	0	0	130752	66232	130702	130703	0	0	130704	0	2	0	1	0	0	8	0	0	0	0	123803	123490	123109	131342
16854	0	0	STR_GNFI_ROOTLONGTIMETA_DOTFIRE	STR_GNFI_ROOTLONGTIMETA_DOTFIRE_DESC	3	128012	0	0	0	130740	66232	131149	131150	130755	0	131343	130743	2	0	1	0	0	8	0	0	0	0	130638	123490	123109	131344
16855	0	0	STR_GNFI_ROOTLONGTIMETA_SHANDUKA	STR_GNFI_ROOTLONGTIMETA_SHANDUKA_DESC	3	128012	0	1	0	130752	66228	131345	131346	0	131347	131348	0	2	0	0	0	0	8	0	0	0	0	130638	131349	123109	131350
16856	0	0	STR_GNKN_GUARDIANST_NR	STR_GNKN_GUARDIANST_NR_DESC	2	128012	0	0	0	123134	66232	130663	130664	0	0	130797	0	2	0	2.5	0	0	449	0	0	0	0	123803	0	122874	131351
16857	0	0	STR_GNKN_SATKSDPYDEFDODGE_KDSA	STR_GNKN_SATKSDPYDEFDODGE_KDSA_DESC	3	128012	0	0	0	130676	123105	131097	130937	0	0	130801	0	2	0	2.5	0	0	1	0	0	0	0	123803	123490	123109	131352
16858	0	0	STR_GNKN_SKNOCKBACKSA_GIANTPOWER	STR_GNKN_SKNOCKBACKSA_GIANTPOWER_DESC	1	128012	0	0	0	130653	123105	131353	131354	0	0	131355	0	2	0	3	0	0	2	0	0	0	0	123803	131356	123109	131357
16859	0	0	STR_NKN_SKNOCKBACKSA_GIANTPOWER	STR_NKN_SKNOCKBACKSA_GIANTPOWER_DESC	1	128012	0	0	0	130653	123105	131358	131359	0	0	131360	0	2	0	3	0	0	2	0	0	0	0	123803	131337	123109	131357
16860	0	0	STR_GNWA_SATKLR_SHANDUKA	STR_GNWA_SATKLR_SHANDUKA_DESC	1	128012	0	0	0	130653	123844	131361	131362	0	0	131363	0	2	0	2.5	0	0	1	0	0	0	0	123803	131364	123109	131365
16861	0	0	STR_GNWA_MORTAL_SHANDUKA	STR_GNWA_MORTAL_SHANDUKA_DESC	1	128012	0	0	0	130653	123662	131366	131367	0	0	131368	0	2	0	4	0	0	2	0	0	0	0	130638	131349	123109	131369
16862	0	0	STR_NFI_ROOTLONGTIMENOR_SCREAM	STR_NFI_ROOTLONGTIMENOR_SCREAM_DESC	3	128012	0	0	0	130752	66232	130721	130722	0	0	130650	0	2	0	2.5	0	0	8	0	0	0	0	123803	0	123109	131370
16863	0	0	STR_NFI_SATKCHAINROOT_MULTI	STR_NFI_SATKCHAINROOT_MULTI_DESC	1	128012	0	0	0	130653	123844	130706	130707	0	0	131371	0	2	0	2	0	0	3	0	0	0	0	123803	0	123109	131372
16864	0	0	STR_NGR_SDRAINQUAPOISON_DIGEST	STR_NGR_SDRAINQUAPOISON_DIGEST_DESC	1	128012	0	0	0	130653	123105	130706	130707	0	0	130704	0	2	0	3	0	0	10	0	0	0	0	123803	0	123109	131373
16865	0	0	STR_NGR_SPELLDRAIN_HUNGY	STR_NGR_SPELLDRAIN_HUNGY_DESC	1	128012	0	0	0	130653	123105	130706	130707	0	0	130704	0	2	0	3	0	0	10	0	0	0	0	123803	0	123109	131175
16866	0	0	STR_NGR_SELFSA_KALUPA	STR_NGR_SELFSA_KALUPA_DESC	1	128012	0	0	0	130653	66228	131374	131375	131376	0	131377	0	2	0	1.2	0	0	1	0	0	0	0	130638	126927	123109	131378
16867	0	0	STR_GNMA_SPELLFIRE_MORTAL	STR_GNMA_SPELLFIRE_MORTAL_DESC	3	128012	0	0	0	130740	66228	131379	131380	131381	0	131382	130743	2	0	2.5	0	0	1	0	0	0	0	130638	126927	123109	131383
16868	0	0	STR_GNWI_BINDSLIENCETA_WATER	STR_GNWI_BINDSLIENCETA_WATER_DESC	3	128012	0	0	0	130908	66228	131081	131082	131083	0	130998	0	2	0	3	0	0	5	0	0	0	0	0	131337	123109	131384
16869	0	0	STR_GNWI_MPATTACKINSTANT_NR	STR_GNWI_MPATTACKINSTANT_NR_DESC	1	128012	0	0	0	130653	66232	131385	131269	131114	0	131343	0	2	0	3	0	0	2	0	0	0	0	130638	0	123109	131386
16870	0	0	STR_GNWI_PARALYZESASHORT_KALUPA	STR_GNWI_PARALYZESASHORT_KALUPA_DESC	3	128012	0	0	0	130860	66232	131387	131242	131114	0	131388	0	2	0	3	0	0	12	0	0	0	0	130638	131151	123109	131389
16871	0	0	STR_GNWI_SPELLKDLONG_KALUPA	STR_GNWI_SPELLKDLONG_KALUPA_DESC	1	128012	0	0	0	130653	66228	131390	131391	0	0	127567	0	2	0	2.5	0	0	10	0	0	0	0	130638	123490	123109	131392
16872	0	0	STR_NAS_POISON_SPIDER	STR_NAS_POISON_SPIDER_DESC	3	128012	0	0	0	130929	123105	131000	131001	0	0	131393	130932	2	0	2.5	0	0	11	0	0	0	0	123803	0	123109	131394
16873	0	0	STR_NGR_SUPATTSUPHITSA_BOSS	STR_NGR_SUPATTSUPHITSA_BOSS_DESC	2	128012	0	1	0	126215	66232	130663	130664	0	0	130797	0	2	0	0	0	0	6	0	0	0	0	123803	0	122874	131395
16874	0	0	STR_NGR_SUPPHYATT_HUNGY	STR_NGR_SUPPHYATT_HUNGY_DESC	2	128012	0	0	0	126215	66232	130667	130668	0	0	130797	0	2	0	1	0	0	6	0	0	0	0	123803	0	122874	131396
16875	0	0	STR_NGR_SUPPMATT_LEHPAR	STR_NGR_SUPPMATT_LEHPAR_DESC	2	128012	0	1	0	126215	66232	130663	130664	0	0	130797	0	2	0	0	0	0	6	0	0	0	0	123803	0	122874	131397
16876	0	0	STR_NGR_SUPPMATT_YAHO	STR_NGR_SUPPMATT_YAHO_DESC	2	128012	0	0	0	126215	66232	130667	130668	0	0	130797	0	2	0	1	0	0	6	0	0	0	0	123803	0	122874	131398
16877	0	0	STR_NGR_SUPPMATT_BIRTH	STR_NGR_SUPPMATT_BIRTH_DESC	2	128012	0	0	0	126215	59174	130667	130668	0	0	130797	0	2	0	7	0	0	6	0	0	0	0	130647	0	122874	131399
16878	0	0	STR_NGR_KILLNPC_NR	STR_NGR_KILLNPC_NR_DESC	1	128012	0	0	0	130653	123105	131400	131401	0	0	131402	0	2	0	0.7	0	0	1	0	0	0	0	123803	0	127102	131403
16879	0	0	STR_GNWA_SUPPYDEFSHORT_SHANDUKA	STR_GNWA_SUPPYDEFSHORT_SHANDUKA_DESC	3	128012	0	0	0	129540	66228	131404	131405	131406	0	130750	0	2	0	0	0	0	1	0	0	0	0	123803	131407	123109	131408
16880	0	0	STR_NMA_SPELLLONG_AIR_LC	STR_NMA_SPELLLONG_AIR_LC_DESC	3	128012	0	0	0	130752	66228	130635	131409	130816	0	130728	0	2	0	2.5	0	0	2	0	0	0	0	130647	0	123109	131410
16881	0	0	STR_NMA_SPELLLONG_NR_LC	STR_NMA_SPELLLONG_NR_LC_DESC	1	128012	0	0	0	130653	66228	130975	130976	130977	0	130750	0	2	0	3	0	0	1	0	0	0	0	130647	0	123109	130729
16882	0	0	STR_NMA_SPELLLONG_WATER_LC	STR_NMA_SPELLLONG_WATER_LC_DESC	3	128012	0	0	0	130906	66228	130979	130980	130981	0	130970	0	2	0	2	0	0	2	0	0	0	0	130647	0	123109	131411
16883	0	0	STR_NPEL_SPELLELLONG_WATER_LC	STR_NPEL_SPELLELLONG_WATER_LC_DESC	3	128012	0	0	0	130785	66228	130979	130980	130981	0	130970	0	2	0	1.5	0	0	1	0	0	0	0	130647	0	123109	131412
16884	0	0	STR_NRA_ATTACK_LONG_LC	STR_NRA_ATTACK_LONG_LC_DESC	1	0	0	0	0	130653	123105	131413	130715	131089	0	130704	0	2	0	2.5	0	0	1	0	0	0	0	130647	0	123109	130919
16885	0	0	STR_NRA_BLOWPOSION_SPEW_LC	STR_NRA_BLOWPOSION_SPEW_LC_DESC	3	128012	0	0	0	130929	66228	131320	131321	130959	0	130931	130932	2	0	2.5	0	0	1	0	0	0	0	130647	0	123109	131414
16886	0	0	STR_NRA_FALL_NR_LC	STR_NRA_FALL_NR_LC_DESC	1	128012	0	0	0	130653	66228	130995	130996	130997	0	130998	0	2	0	2.5	0	0	10	0	0	0	0	130647	0	123109	131415
16887	0	0	STR_NRA_FLY_DEADSHOT_SHOOTING_LC	STR_NRA_FLY_DEADSHOT_SHOOTING_LC_DESC	1	128012	0	0	0	130653	123105	130702	130715	131089	0	130704	0	2	0	2.5	0	0	1	0	0	0	0	130647	0	123109	130919
16888	0	0	STR_NRA_FLY_DEADSHOT_WATERGUN_LC	STR_NRA_FLY_DEADSHOT_WATERGUN_LC_DESC	1	128012	0	0	0	130653	66228	130975	130976	130977	0	130750	0	2	0	2.5	0	0	1	0	0	0	0	130647	0	123109	130919
16889	0	0	STR_NRA_KNOCKBACKLONG_NR_LC	STR_NRA_KNOCKBACKLONG_NR_LC_DESC	1	128012	0	1	0	130653	66228	130926	130927	131182	0	130704	0	2	0	0	0	0	2	0	0	0	0	130647	0	123109	130925
16890	0	0	STR_NRA_POISON_THORNSPEW_LC	STR_NRA_POISON_THORNSPEW_LC_DESC	3	128012	0	0	0	130929	66228	130975	130976	130977	0	130931	130932	2	0	2.5	0	0	1	0	0	0	0	130647	0	123109	131416
16891	0	0	STR_NRA_SATKLONG_CHAIN1_LC	STR_NRA_SATKLONG_CHAIN1_LC_DESC	1	128012	0	0	0	130653	131300	131417	131418	130755	0	130756	0	2	0	1	0	0	1	0	0	0	0	130647	0	123109	131301
16892	0	0	STR_SKILL_TRAP_AREABLOW_SUARTIFACT	STR_SKILL_TRAP_AREABLOW_SUARTIFACT_DESC	1	128012	0	0	0	131419	123105	130635	130636	0	0	130661	0	2	0	0.6	0	0	1	0	0	0	0	0	130783	123109	131420
16893	0	0	STR_NRA_SATKLONG_CHAIN2_LC	STR_NRA_SATKLONG_CHAIN2_LC_DESC	1	128012	0	0	0	130653	131300	131417	131418	130755	0	130756	0	2	0	0.5	0	0	1	0	0	0	0	130647	0	123109	131302
16894	0	0	STR_SKILL_TRAP_HILL_SUARTIFACT	STR_SKILL_TRAP_HILL_SUARTIFACT_DESC	4	128012	0	0	0	125266	123105	130635	130636	0	0	130778	0	2	0	0.6	0	0	2	0	0	0	0	0	130783	122874	130914
16895	0	0	STR_NRA_SATKLONG_NR_LC	STR_NRA_SATKLONG_NR_LC_DESC	1	128012	0	0	0	130653	66228	131417	131418	130755	0	130756	0	2	0	2.5	0	0	1	0	0	0	0	130647	0	123109	130919
16896	0	0	STR_NRA_SMALLSHOT_LC	STR_NRA_SMALLSHOT_LC_DESC	1	128012	0	0	0	130653	123105	130702	130715	131089	0	130704	0	2	0	2.5	0	0	1	0	0	0	0	130647	0	123109	130919
16897	0	0	STR_SKILL_PEL_TAUNT_G1	STR_SKILL_PEL_TAUNT_G1_DESC	0	0	0	0	0	122948	66228	0	130741	0	0	130742	0	2	0	0	0	0	16	10	0	0	0	123803	0	123109	131421
16898	0	0	STR_SKILL_PEL_TAUNT_G2	STR_SKILL_PEL_TAUNT_G2_DESC	0	0	0	0	0	122948	66228	0	130741	0	0	130742	0	2	0	0	0	0	16	10	0	0	0	123803	0	123109	131422
16899	0	0	STR_SKILL_PEL_AIR_G1	STR_SKILL_PEL_AIR_G1_DESC	3	0	0	0	0	122948	66228	131423	131424	0	0	130998	0	2	0	0	0	0	15	10	0	0	0	123803	0	123109	131425
16900	0	0	STR_SKILL_PEL_AIR_G2	STR_SKILL_PEL_AIR_G2_DESC	3	0	0	0	0	122948	66228	131423	131424	0	0	130998	0	2	0	0	0	0	15	10	0	0	0	123803	0	123109	131426
16901	0	0	STR_NRA_SMALLSHOT_THORNSPEW_LC	STR_NRA_SMALLSHOT_THORNSPEW_LC_DESC	1	128012	0	0	0	130653	66228	131417	131418	130755	0	130756	0	2	0	2.5	0	0	1	0	0	0	0	130647	0	123109	130919
16902	0	0	STR_NRA_SNARELONG_NR_LC	STR_NRA_SNARELONG_NR_LC_DESC	3	128012	0	0	0	130752	66228	130702	130703	130917	0	130918	0	2	0	2.5	0	0	4	0	0	0	0	130647	0	123109	131427
16903	0	0	STR_NRA_STUNSDOWNDEFMD_NR_LC	STR_NRA_STUNSDOWNDEFMD_NR_LC_DESC	3	128012	0	0	0	130676	123105	130702	130703	131203	0	130704	0	2	0	2.5	0	0	2	0	0	0	0	130647	0	123109	131428
16904	0	0	STR_NWI_FLY_DEADSHOT_AMBUSH_LC	STR_NWI_FLY_DEADSHOT_AMBUSH_LC_DESC	1	128012	0	0	0	130653	66228	130975	130976	130977	0	130750	0	2	0	2.5	0	0	1	0	0	0	0	130647	0	123109	131429
16905	0	0	STR_NWI_FLY_DEADSHOT_GARGOYLE_LC	STR_NWI_FLY_DEADSHOT_GARGOYLE_LC_DESC	1	128012	0	0	0	130653	123844	130983	130984	130985	0	130750	0	2	0	2.5	0	0	1	0	0	0	0	130647	0	123109	131430
16906	0	0	STR_NWI_PARSPELLSHORT_ICE_LC	STR_NWI_PARSPELLSHORT_ICE_LC_DESC	3	128012	0	0	0	130752	66228	130979	130980	130981	0	130970	130944	2	0	3	0	0	12	0	0	0	0	130647	0	123109	131431
16907	0	0	STR_NWI_SMALLBURST_BEAM_LC	STR_NWI_SMALLBURST_BEAM_LC_DESC	1	128012	0	0	0	130653	66228	130702	130703	131376	0	130750	0	2	0	3	0	0	1	0	0	0	0	130647	0	123109	130729
16908	0	0	STR_NWI_SMALLBURST_GARGOYLE_LC	STR_NWI_SMALLBURST_GARGOYLE_LC_DESC	1	128012	0	0	0	130653	123844	130983	130984	130985	0	130750	0	2	0	3	0	0	1	0	0	0	0	130647	0	123109	130729
16909	0	0	STR_NWI_SPELLLONGDOT_FIRE_LC	STR_NWI_SPELLLONGDOT_FIRE_LC_DESC	3	128012	0	0	0	130740	66228	130975	130976	130977	0	130750	130743	2	0	2.5	0	0	2	0	0	0	0	130647	0	123109	131432
16910	0	0	STR_GNKN_SKNOCKBACKSA_POWER	STR_GNKN_SKNOCKBACKSA_POWER_DESC	1	128012	0	0	0	130653	123105	130706	130707	0	0	129541	0	2	0	4	0	0	2	0	0	0	0	123803	131337	123109	131253
16911	0	0	STR_GNWI_REFLECTOR_BOSS	STR_GNWI_REFLECTOR_BOSS_DESC	2	128012	0	0	0	130658	66232	130667	130668	0	0	130661	0	2	0	2.5	0	0	10	0	0	0	0	123803	0	122874	131433
16912	0	0	STR_NCL_HEALSUPHYATTACK_CRAB	STR_NCL_HEALSUPHYATTACK_CRAB_DESC	4	128012	0	0	0	123341	66232	130912	130913	0	0	130957	0	2	0	2.5	0	0	1	0	0	0	0	130638	0	122874	131434
16913	0	0	STR_GNPR_BLINDKDHTA_PO	STR_GNPR_BLINDKDHTA_PO_DESC	3	128012	0	0	0	130958	123105	130713	130709	0	0	130650	0	2	0	2.5	0	0	1	0	0	0	0	0	130780	123109	131435
16914	0	0	STR_NPR_BLINDSHORT_PO_EYE	STR_NPR_BLINDSHORT_PO_EYE_DESC	3	128012	0	0	0	130958	123105	130706	130707	0	0	130650	0	2	0	1	0	0	1	0	0	0	0	123803	0	123109	131436
16915	0	0	STR_NCH_KNOCKBACK_CHAIN2TA_POI	STR_NCH_KNOCKBACK_CHAIN2TA_POI_DESC	1	128012	0	0	0	130653	66228	131437	131438	0	0	131439	0	2	0	0.5	0	0	3	0	0	0	0	123803	124497	123109	131303
16916	0	0	STR_NCH_SATKSDOWNPYDEFLRSTUNTA_NR	STR_NCH_SATKSDOWNPYDEFLRSTUNTA_NR_DESC	3	128012	0	0	0	130676	123105	130706	130707	0	0	131440	0	2	0	1.2	0	0	1	0	0	0	0	123803	123490	123109	131441
16917	0	0	STR_NCH_SUPCRITICALST_NR	STR_NCH_SUPCRITICALST_NR_DESC	2	128012	0	0	0	126929	66232	130667	130668	0	0	130661	0	2	0	1	0	0	1	0	0	0	0	0	0	0	131442
16918	0	0	STR_NMA_SPELLLONGHTA_BLAZE	STR_NMA_SPELLLONGHTA_BLAZE_DESC	3	128012	0	0	0	130740	66228	130975	131443	130959	0	130750	130743	2	0	2.5	0	0	11	0	0	0	0	0	130694	123109	131444
16919	0	0	STR_NMA_SPELLLONGSTA_FIREDOT	STR_NMA_SPELLLONGSTA_FIREDOT_DESC	3	128012	0	0	0	130740	66228	131445	131446	131447	0	131448	130743	2	0	2.5	0	0	11	0	0	0	0	130638	126927	123109	131449
16920	0	0	STR_NWI_PARALYZEHTA_SCREAM	STR_NWI_PARALYZEHTA_SCREAM_DESC	3	128012	0	0	0	130860	66228	130950	130951	130972	0	130767	0	2	0	3	0	0	1	0	0	0	0	0	131151	123109	131450
16921	0	0	STR_NWI_REFLECTORPROV_FIRE	STR_NWI_REFLECTORPROV_FIRE_DESC	2	128012	0	0	0	123134	123105	130771	130772	0	0	130661	0	2	0	0	0	0	449	0	0	0	0	0	0	0	131451
16922	0	0	STR_NEL_NEWPETRIFICATION_PO	STR_NEL_NEWPETRIFICATION_PO_DESC	3	128012	0	0	0	130860	123105	130635	130636	131083	0	130998	129478	2	0	3	0	0	1	0	0	0	0	130638	0	123109	131452
16923	0	0	STR_NEL_SPELLDOTICESNARE_NR	STR_NEL_SPELLDOTICESNARE_NR_DESC	3	128012	0	0	0	130740	66228	131453	131454	131455	0	130998	130944	2	0	2.5	0	0	1	0	0	0	0	130638	0	123109	131456
16924	0	0	STR_SKILL_PEL_UE_ASSAIL_G1	STR_SKILL_PEL_UE_ASSAIL_G1_DESC	0	128012	0	0	0	122948	66228	131457	131458	0	0	129021	0	2	0	0	0	0	18	0	0	0	0	0	123490	123109	131459
16925	0	0	STR_SKILL_PEL_UA_ASSAIL_G1	STR_SKILL_PEL_UA_ASSAIL_G1_DESC	0	128012	0	0	0	122948	66228	129616	129617	0	0	131460	0	2	0	0	0	0	18	0	0	0	0	0	123490	123109	131461
16926	0	0	STR_SKILL_PEL_UE_ASSAIL_G2	STR_SKILL_PEL_UE_ASSAIL_G2_DESC	0	128012	0	0	0	122948	66228	131457	131458	0	0	129021	0	2	0	0	0	0	18	0	0	0	0	0	123490	123109	131462
16927	0	0	STR_SKILL_PEL_UA_ASSAIL_G2	STR_SKILL_PEL_UA_ASSAIL_G2_DESC	0	128012	0	0	0	122948	66228	129616	129617	0	0	131460	0	2	0	0	0	0	18	0	0	0	0	0	123490	123109	131463
16928	0	0	STR_NAS_POISONSHORTSTUN_THORN	STR_NAS_POISONSHORTSTUN_THORN_DESC	3	128012	0	0	0	130929	123105	131000	131001	0	0	130931	130932	2	0	2.5	0	0	1	0	0	0	0	123803	0	123109	131464
16929	0	0	STR_NWA_SATKADDSNAREICE_NR	STR_NWA_SATKADDSNAREICE_NR_DESC	1	128012	0	0	0	130653	123105	130764	130765	0	0	130767	0	2	0	2.5	0	0	8	0	0	0	0	123803	0	123109	131465
16930	0	0	STR_NWA_SUPPYATT_STARTURTLE	STR_NWA_SUPPYATT_STARTURTLE_DESC	2	128012	0	0	0	123827	123105	130771	130772	0	0	130797	0	2	0	2.5	0	0	1	0	0	0	0	0	0	0	131466
16931	0	0	STR_NKN_GUARDIANPHYATTACKST_SHORT	STR_NKN_GUARDIANPHYATTACKST_SHORT_DESC	2	128012	0	0	0	123134	66232	130667	130668	0	0	130797	0	2	0	2.5	0	0	449	0	0	0	0	0	0	0	131467
16932	0	0	STR_NFI_ROOTLONGTIME_DOTICE	STR_NFI_ROOTLONGTIME_DOTICE_DESC	3	128012	0	0	0	130740	66232	130635	130636	0	0	130677	131468	2	0	1	0	0	1	0	0	0	0	123803	0	123109	131469
16933	0	0	STR_NFI_ROOTLONGTIMEST_DOTFIRE	STR_NFI_ROOTLONGTIMEST_DOTFIRE_DESC	3	128012	0	0	0	130740	66232	130635	130636	0	0	130677	130743	2	0	1	0	0	1	0	0	0	0	123803	0	123109	131470
16934	0	0	STR_GNWI_MPATTACKINSTANTTA_NR	STR_GNWI_MPATTACKINSTANTTA_NR_DESC	1	128012	0	0	0	130653	66232	130735	130736	131471	0	130677	0	2	0	1	0	0	1	0	0	0	0	130638	126927	123109	131386
16935	0	0	STR_NGR_DELAYCONFUSHAPE_GHOST	STR_NGR_DELAYCONFUSHAPE_GHOST_DESC	3	128012	0	0	0	131176	66232	130635	130636	0	0	130650	130944	2	0	1	0	0	12	0	0	0	0	123803	0	123109	131472
16936	0	0	STR_NGR_POLYMORPHSUSPEED_MUSHROOM	STR_NGR_POLYMORPHSUSPEED_MUSHROOM_DESC	3	128012	0	0	0	131473	123105	131194	131195	0	0	130650	0	2	0	3.5	0	0	3	0	0	0	0	123803	0	123109	131474
16937	0	0	STR_NGR_SPELLDOTTA_FIRE	STR_NGR_SPELLDOTTA_FIRE_DESC	3	128012	0	0	0	130740	123105	130983	131475	0	0	130750	130743	2	0	2.5	0	0	1	0	0	0	0	123803	126927	123109	131476
16938	0	0	STR_NGR_SPELLEARTHDOT_ALLERGY	STR_NGR_SPELLEARTHDOT_ALLERGY_DESC	3	128012	0	0	0	130740	123105	130706	130707	0	0	131055	131477	2	0	2.5	0	0	1	0	0	0	0	123803	0	123109	131478
16939	0	0	STR_NPR_BLINDHEAL_NR	STR_NPR_BLINDHEAL_NR_DESC	3	128012	0	0	0	130958	66232	130735	130736	0	0	130677	129480	2	0	4	0	0	1	0	0	0	0	123803	0	123109	131479
16940	0	0	STR_NEL_NEWPETRIFICATION_PO_LC	STR_NEL_NEWPETRIFICATION_PO_LC_DESC	3	128012	0	0	0	130860	123105	130764	130765	130766	0	130767	129478	2	0	3	0	0	1	0	0	0	0	130647	0	123109	131480
16941	0	0	STR_NRA_KNOCKBACKM_CHAIN1_POI	STR_NRA_KNOCKBACKM_CHAIN1_POI_DESC	1	128012	0	0	0	130653	66228	130702	130703	131104	0	130918	0	2	0	1	0	0	2	0	0	0	0	124457	0	123109	131303
