23	3938	
id	name	type	category	civ	career	sex	level	colorlevel	prequest	prerequisite	mutexaccept	mutexcomplete	share	abandon	repeatcount	reset	accept	reward1	reward2	reward3	reward4	rewardex
4906	STR_QUEST_NAME_Q4906	5	STR_QUEST_ZONE20	2	4095	0	45	45	104587	0	0	0	0	1	1	0	103618	104588	0	0	0	0
4907	STR_QUEST_NAME_Q4907	5	STR_QUEST_ZONE20	2	4095	0	43	45	104589	0	0	0	0	1	1	0	104590	104591	0	0	0	0
4909	STR_QUEST_NAME_Q4909	5	STR_QUEST_ZONE20	2	4095	0	35	35	0	0	0	0	1	1	1	0	104592	104593	0	0	0	0
4910	STR_QUEST_NAME_Q4910	5	STR_QUEST_ZONE20	2	4095	0	40	45	104594	0	0	0	0	1	1	0	104592	104595	0	0	0	0
4911	STR_QUEST_NAME_Q4911	5	STR_QUEST_ZONE20	2	4095	0	45	45	104596	0	0	0	0	1	1	0	104592	104597	0	0	0	0
4912	STR_QUEST_NAME_Q4912	5	STR_QUEST_ZONE20	2	4095	0	45	47	104598	0	0	0	0	1	1	0	104592	104599	104600	104600	104600	0
4913	STR_QUEST_NAME_Q4913	2	STR_QUEST_ZONE20	2	4095	0	50	50	0	0	0	0	1	1	1	0	103633	104086	0	0	0	0
4914	STR_QUEST_NAME_Q4914	2	STR_QUEST_ZONE20	2	4095	0	50	50	0	0	0	0	0	1	1	0	104601	104602	0	0	0	0
4915	STR_QUEST_NAME_Q4915	5	STR_QUEST_ZONE20	2	4095	0	50	50	104603	0	0	0	0	1	10	0	104604	104605	0	0	0	0
4916	STR_QUEST_NAME_Q4916	5	STR_QUEST_ZONE20	2	4095	0	50	50	104603	0	0	0	0	1	10	0	104604	104606	0	0	0	0
4917	STR_QUEST_NAME_Q4917	5	STR_QUEST_ZONE20	2	4095	0	50	50	104607	0	0	0	0	1	1	0	104604	104608	0	0	0	0
4918	STR_QUEST_NAME_Q4918	5	STR_QUEST_ZONE20	2	4095	0	50	50	104609	0	0	0	0	1	10	0	104610	104611	0	0	0	0
4919	STR_QUEST_NAME_Q4919	5	STR_QUEST_ZONE20	2	4095	0	50	50	104609	0	0	0	0	1	10	0	104610	104612	0	0	0	0
4920	STR_QUEST_NAME_Q4920	5	STR_QUEST_ZONE20	2	4095	0	50	50	104613	0	0	0	0	1	1	0	104610	104100	0	0	0	0
4921	STR_QUEST_NAME_Q4921	5	STR_QUEST_ZONE20	2	4095	0	50	50	104614	0	0	0	0	1	1	0	104610	104615	104616	104616	104616	0
4922	STR_QUEST_NAME_Q4922	5	STR_QUEST_ZONE20	2	17	0	34	34	0	0	0	0	0	1	1	0	104617	104618	0	0	0	0
4923	STR_QUEST_NAME_Q4923	5	STR_QUEST_ZONE20	2	33	0	34	34	0	0	0	0	0	1	1	0	104617	104618	0	0	0	0
4924	STR_QUEST_NAME_Q4924	5	STR_QUEST_ZONE20	2	516	0	34	34	0	0	0	0	0	1	1	0	104619	104618	0	0	0	0
4925	STR_QUEST_NAME_Q4925	5	STR_QUEST_ZONE20	2	260	0	34	34	0	0	0	0	0	1	1	0	104619	104618	0	0	0	0
4926	STR_QUEST_NAME_Q4926	5	STR_QUEST_ZONE20	2	1032	0	34	34	0	0	0	0	0	1	1	0	104620	104618	0	0	0	0
4927	STR_QUEST_NAME_Q4927	5	STR_QUEST_ZONE20	2	2056	0	34	34	0	0	0	0	0	1	1	0	104620	104618	0	0	0	0
4928	STR_QUEST_NAME_Q4928	5	STR_QUEST_ZONE20	2	66	0	34	34	0	0	0	0	0	1	1	0	104621	104618	0	0	0	0
4929	STR_QUEST_NAME_Q4929	5	STR_QUEST_ZONE20	2	130	0	34	34	0	0	0	0	0	1	1	0	104621	104618	0	0	0	0
4930	STR_QUEST_NAME_Q4930	5	STR_QUEST_ZONE20	2	3901	0	17	17	0	0	0	0	1	1	1	0	103514	104080	0	0	0	0
4931	STR_QUEST_NAME_Q4931	5	STR_QUEST_ZONE20	2	3901	0	17	17	104622	0	0	0	0	1	1	0	104621	104083	0	0	0	0
4932	STR_QUEST_NAME_Q4932	5	STR_QUEST_ZONE20	2	194	0	17	17	0	0	0	0	1	1	1	0	103514	104080	0	0	0	0
4933	STR_QUEST_NAME_Q4933	5	STR_QUEST_ZONE20	2	194	0	17	17	104623	0	0	0	0	1	30	0	104621	104083	0	0	0	104624
4934	STR_QUEST_NAME_Q4934	3	STR_QUEST_ZONE29	2	4095	0	45	45	0	0	0	0	0	1	1	0	104625	104108	0	0	0	0
4935	STR_QUEST_NAME_Q4935	3	STR_QUEST_ZONE29	2	4095	0	45	45	104626	0	0	0	0	1	1	0	104625	104110	0	0	0	0
4936	STR_QUEST_NAME_Q4936	3	STR_QUEST_ZONE29	2	4095	0	50	50	104627	0	0	0	0	1	1	0	104625	104112	0	0	0	0
4937	STR_QUEST_NAME_Q4937	5	STR_QUEST_ZONE31	2	4095	0	50	50	0	0	0	0	0	1	1	0	102945	104628	0	0	0	0
4938	STR_QUEST_NAME_Q4938	5	STR_QUEST_ZONE31	2	4095	0	50	50	104629	0	0	0	0	1	1	0	102945	104630	0	0	0	0
4939	STR_QUEST_NAME_Q4939	5	STR_QUEST_ZONE31	2	4095	0	50	50	104631	0	0	0	0	1	1	0	102945	104632	0	0	0	0
4940	STR_QUEST_NAME_Q4940	5	STR_QUEST_ZONE31	2	4095	0	50	50	104631	0	0	104633	0	1	0	0	104634	104635	0	0	0	0
4941	STR_QUEST_NAME_Q4941	5	STR_QUEST_ZONE31	2	4095	0	50	50	104631	0	0	104633	0	1	0	0	104636	104637	0	0	0	0
4942	STR_QUEST_NAME_Q4942	5	STR_QUEST_ZONE31	2	4095	0	50	50	104633	0	0	0	0	1	1	0	102945	104638	0	0	0	0
4943	STR_QUEST_NAME_Q4943	5	STR_QUEST_ZONE31	2	4095	0	50	50	104639	0	0	0	0	1	1	0	102945	104640	0	0	0	0
4944	STR_QUEST_NAME_Q4944	5	STR_QUEST_ZONE31	2	4095	0	50	50	104641	0	0	0	0	1	1	0	102945	104642	104643	104643	104643	0
4945	STR_QUEST_NAME_Q4945	3	STR_QUEST_ZONE20	2	4095	0	29	30	104644	0	0	104645	0	1	1	0	103517	102235	0	0	0	0
4946	STR_QUEST_NAME_Q4946	3	STR_QUEST_ZONE20	2	4095	0	29	30	104646	0	0	0	0	1	1	0	103517	102235	0	0	0	0
4947	STR_QUEST_NAME_Q4947	3	STR_QUEST_ZONE20	2	4095	0	29	30	104647	0	0	0	0	1	1	0	103517	104648	0	0	0	0
4948	STR_QUEST_NAME_Q4948	3	STR_QUEST_ZONE20	2	4095	0	29	30	104649	0	0	104650	0	1	1	0	103519	102235	0	0	0	0
4949	STR_QUEST_NAME_Q4949	3	STR_QUEST_ZONE20	2	4095	0	29	30	104651	0	0	0	0	1	1	0	103519	102235	0	0	0	0
4950	STR_QUEST_NAME_Q4950	3	STR_QUEST_ZONE20	2	4095	0	29	30	104652	0	0	0	0	1	1	0	103519	104653	0	0	0	0
4951	STR_QUEST_NAME_Q4951	3	STR_QUEST_ZONE20	2	4095	0	29	30	104654	0	0	104655	0	1	1	0	103523	102235	0	0	0	0
4952	STR_QUEST_NAME_Q4952	3	STR_QUEST_ZONE20	2	4095	0	29	30	104656	0	0	0	0	1	1	0	103523	102235	0	0	0	0
4953	STR_QUEST_NAME_Q4953	3	STR_QUEST_ZONE20	2	4095	0	29	30	104657	0	0	0	0	1	1	0	103523	104658	0	0	0	0
4954	STR_QUEST_NAME_Q4954	3	STR_QUEST_ZONE20	2	4095	0	29	30	104659	0	0	104660	0	1	1	0	103521	102235	0	0	0	0
4955	STR_QUEST_NAME_Q4955	3	STR_QUEST_ZONE20	2	4095	0	29	30	104661	0	0	0	0	1	1	0	103521	102235	0	0	0	0
4956	STR_QUEST_NAME_Q4956	3	STR_QUEST_ZONE20	2	4095	0	29	30	104662	0	0	0	0	1	1	0	103521	104663	0	0	0	0
4957	STR_QUEST_NAME_Q4957	3	STR_QUEST_ZONE20	2	4095	0	29	30	104664	0	0	104665	0	1	1	0	103030	102235	0	0	0	0
4958	STR_QUEST_NAME_Q4958	3	STR_QUEST_ZONE20	2	4095	0	29	30	104666	0	0	0	0	1	1	0	103030	102235	0	0	0	0
4959	STR_QUEST_NAME_Q4959	3	STR_QUEST_ZONE20	2	4095	0	29	30	104667	0	0	0	0	1	1	0	103030	104668	0	0	0	0
4960	STR_QUEST_NAME_Q4960	3	STR_QUEST_ZONE20	2	4095	0	29	30	104669	0	0	104670	0	1	1	0	103526	102235	0	0	0	0
4961	STR_QUEST_NAME_Q4961	3	STR_QUEST_ZONE20	2	4095	0	29	30	104671	0	0	0	0	1	1	0	103526	102235	0	0	0	0
4962	STR_QUEST_NAME_Q4962	3	STR_QUEST_ZONE20	2	4095	0	29	30	104672	0	0	0	0	1	1	0	103526	104673	0	0	0	0
4963	STR_QUEST_NAME_Q4963	5	STR_QUEST_ZONE20	2	4095	0	50	50	104674	0	0	0	1	1	1	0	0	0	0	0	0	0
4964	STR_QUEST_NAME_Q4964	5	STR_QUEST_ZONE20	2	4095	0	45	45	104399	0	0	104626	0	1	1	0	104415	104675	0	0	0	0
4965	STR_QUEST_NAME_Q4965	5	STR_QUEST_ZONE20	2	4095	0	50	50	104676	0	0	0	0	1	1	0	103633	104677	0	0	0	0
4966	STR_QUEST_NAME_Q4966	1	STR_QUEST_ZONE20	2	4095	0	35	35	0	0	0	0	0	1	1	0	104678	104679	0	0	0	0
4967	STR_QUEST_NAME_Q4967	1	STR_QUEST_ZONE20	2	4095	0	40	40	0	0	0	0	0	1	1	0	104678	104680	0	0	0	0
4968	STR_QUEST_NAME_Q4968	1	STR_QUEST_ZONE20	2	4095	0	45	45	0	0	0	0	0	1	1	0	104678	104681	0	0	0	0
4969	STR_QUEST_NAME_Q4969	1	STR_QUEST_ZONE20	2	4095	0	50	50	0	0	0	0	0	1	1	0	104678	104682	0	0	0	0
4970	STR_QUEST_NAME_Q4970	5	STR_QUEST_ZONE20	2	4095	0	10	10	0	0	0	0	0	1	1	0	104683	104166	0	0	0	0
4971	STR_QUEST_NAME_Q4971	5	STR_QUEST_ZONE20	2	4095	2	10	10	0	0	0	0	0	1	1	0	104684	104168	0	0	0	0
4972	STR_QUEST_NAME_Q4972	5	STR_QUEST_ZONE20	2	4095	2	10	10	104685	0	0	0	0	1	1	0	104684	104170	0	0	0	0
4973	STR_QUEST_NAME_Q4973	5	STR_QUEST_ZONE20	2	4095	1	10	10	0	0	0	0	0	1	1	0	104686	104168	0	0	0	0
4974	STR_QUEST_NAME_Q4974	5	STR_QUEST_ZONE20	2	4095	1	10	10	104687	0	0	0	0	1	1	0	104686	104170	0	0	0	0
4975	STR_QUEST_NAME_Q4975	5	STR_QUEST_ZONE20	2	4095	0	50	50	104633	0	0	0	0	1	0	0	104403	104688	0	0	0	0
4976	STR_QUEST_NAME_Q4976	5	STR_QUEST_ZONE20	2	4095	0	44	45	0	0	0	0	1	1	1	0	104689	104690	0	0	0	0
4977	STR_QUEST_NAME_Q4977	5	STR_QUEST_ZONE20	2	4095	0	50	50	104501	0	0	0	0	1	0	0	104604	104691	0	0	0	0
4978	STR_QUEST_NAME_Q4978	5	STR_QUEST_ZONE20	2	4095	0	40	41	104399	0	0	0	0	1	0	0	104415	104692	0	0	0	0
4979	STR_QUEST_NAME_Q4979	5	STR_QUEST_ZONE20	2	4095	0	43	44	104399	0	0	0	0	1	0	0	104403	104693	0	0	0	0
5000	STR_WS_Q5000	6	0	1	4095	0	9	9	0	104694	0	0	0	1	0	0	102117	104695	0	0	0	0
5001	STR_WS_Q5001	6	0	1	4095	0	9	9	0	104696	0	0	0	1	0	0	102117	104697	0	0	0	0
5002	STR_WS_Q5002	6	0	1	4095	0	9	9	0	104698	0	0	0	1	0	0	102117	104699	0	0	0	0
5003	STR_WS_Q5003	6	0	1	4095	0	9	9	0	104700	0	0	0	1	0	0	102117	104701	0	0	0	0
5004	STR_WS_Q5004	6	0	1	4095	0	9	9	0	104702	0	0	0	1	0	0	102117	104703	0	0	0	0
5005	STR_WS_Q5005	6	0	1	4095	0	9	9	0	104704	0	0	0	1	0	0	102117	104705	0	0	0	0
5006	STR_WS_Q5006	6	0	1	4095	0	9	9	0	104706	0	0	0	1	0	0	102117	104707	0	0	0	0
5007	STR_WS_Q5007	6	0	1	4095	0	9	9	0	104708	0	0	0	1	0	0	102117	104709	0	0	0	0
5008	STR_WS_Q5008	6	0	1	4095	0	9	9	0	104710	0	0	0	1	0	0	102117	104711	0	0	0	0
5009	STR_WS_Q5009	6	0	1	4095	0	9	9	0	104712	0	0	0	1	0	0	102117	104713	0	0	0	0
5010	STR_WS_Q5010	6	0	1	4095	0	9	9	0	104714	0	0	0	1	0	0	102117	104715	0	0	0	0
5011	STR_WS_Q5011	6	0	1	4095	0	9	9	0	104716	0	0	0	1	0	0	102117	104717	0	0	0	0
5012	STR_WS_Q5012	6	0	1	4095	0	9	9	0	104718	0	0	0	1	0	0	102117	104719	0	0	0	0
5013	STR_WS_Q5013	6	0	1	4095	0	9	9	0	104720	0	0	0	1	0	0	102117	104721	0	0	0	0
5014	STR_WS_Q5014	6	0	1	4095	0	9	9	0	104722	0	0	0	1	0	0	102117	104723	0	0	0	0
5015	STR_WS_Q5015	6	0	1	4095	0	9	9	0	104724	0	0	0	1	0	0	102117	104725	0	0	0	0
5016	STR_WS_Q5016	6	0	1	4095	0	9	9	0	104726	0	0	0	1	0	0	102117	104727	0	0	0	0
5017	STR_WS_Q5017	6	0	1	4095	0	9	9	0	104728	0	0	0	1	0	0	102117	104729	0	0	0	0
5018	STR_WS_Q5018	6	0	1	4095	0	9	9	0	104730	0	0	0	1	0	0	102117	104731	0	0	0	0
5019	STR_WS_Q5019	6	0	1	4095	0	9	9	0	104732	0	0	0	1	0	0	102117	104733	0	0	0	0
5020	STR_WS_Q5020	6	0	1	4095	0	9	9	0	104734	0	0	0	1	0	0	102117	104735	0	0	0	0
5021	STR_WS_Q5021	6	0	1	4095	0	9	9	0	104736	0	0	0	1	0	0	102117	104737	0	0	0	0
5022	STR_WS_Q5022	6	0	1	4095	0	9	9	0	104738	0	0	0	1	0	0	102117	104739	0	0	0	0
5023	STR_WS_Q5023	6	0	1	4095	0	9	9	0	104740	0	0	0	1	0	0	102117	104741	0	0	0	0
5024	STR_WS_Q5024	6	0	1	4095	0	9	9	0	104742	0	0	0	1	0	0	102117	104743	0	0	0	0
5025	STR_WS_Q5025	6	0	1	4095	0	9	9	0	104744	0	0	0	1	0	0	102117	104745	0	0	0	0
5026	STR_WS_Q5026	6	0	1	4095	0	9	9	0	104746	0	0	0	1	0	0	102117	104747	0	0	0	0
5027	STR_WS_Q5027	6	0	1	4095	0	9	9	0	104748	0	0	0	1	0	0	102117	104749	0	0	0	0
5028	STR_WS_Q5028	6	0	1	4095	0	9	9	0	104750	0	0	0	1	0	0	102117	104751	0	0	0	0
5029	STR_WS_Q5029	6	0	1	4095	0	9	9	0	104752	0	0	0	1	0	0	102117	104753	0	0	0	0
5030	STR_WS_Q5030	6	0	1	4095	0	9	9	0	104754	0	0	0	1	0	0	102117	104755	0	0	0	0
5031	STR_WS_Q5031	6	0	1	4095	0	9	9	0	104756	0	0	0	1	0	0	102117	104757	0	0	0	0
5032	STR_WS_Q5032	6	0	1	4095	0	9	9	0	104758	0	0	0	1	0	0	102117	104759	0	0	0	0
5033	STR_WS_Q5033	6	0	1	4095	0	9	9	0	104760	0	0	0	1	0	0	102117	104761	0	0	0	0
5034	STR_WS_Q5034	6	0	1	4095	0	9	9	0	104762	0	0	0	1	0	0	102117	104763	0	0	0	0
5035	STR_WS_Q5035	6	0	1	4095	0	9	9	0	104764	0	0	0	1	0	0	102117	104765	0	0	0	0
5036	STR_WS_Q5036	6	0	1	4095	0	9	9	0	104766	0	0	0	1	0	0	102117	104767	0	0	0	0
5037	STR_WS_Q5037	6	0	1	4095	0	9	9	0	104768	0	0	0	1	0	0	102117	104769	0	0	0	0
5038	STR_WS_Q5038	6	0	1	4095	0	9	9	0	104770	0	0	0	1	0	0	102117	104771	0	0	0	0
5039	STR_WS_Q5039	6	0	1	4095	0	9	9	0	104772	0	0	0	1	0	0	102117	104773	0	0	0	0
5040	STR_WS_Q5040	6	0	1	4095	0	9	9	0	104774	0	0	0	1	1	0	102117	104775	0	0	0	0
5100	STR_AS_Q5100	6	0	1	4095	0	9	9	0	104776	0	0	0	1	0	0	102119	104777	0	0	0	0
5101	STR_AS_Q5101	6	0	1	4095	0	9	9	0	104778	0	0	0	1	0	0	102119	104779	0	0	0	0
5102	STR_AS_Q5102	6	0	1	4095	0	9	9	0	104780	0	0	0	1	0	0	102119	104781	0	0	0	0
5103	STR_AS_Q5103	6	0	1	4095	0	9	9	0	104782	0	0	0	1	0	0	102119	104783	0	0	0	0
5104	STR_AS_Q5104	6	0	1	4095	0	9	9	0	104784	0	0	0	1	0	0	102119	104785	0	0	0	0
5105	STR_AS_Q5105	6	0	1	4095	0	9	9	0	104786	0	0	0	1	0	0	102119	104787	0	0	0	0
5106	STR_AS_Q5106	6	0	1	4095	0	9	9	0	104788	0	0	0	1	0	0	102119	104789	0	0	0	0
5107	STR_AS_Q5107	6	0	1	4095	0	9	9	0	104790	0	0	0	1	0	0	102119	104791	0	0	0	0
5108	STR_AS_Q5108	6	0	1	4095	0	9	9	0	104792	0	0	0	1	0	0	102119	104793	0	0	0	0
5109	STR_AS_Q5109	6	0	1	4095	0	9	9	0	104794	0	0	0	1	0	0	102119	104795	0	0	0	0
5110	STR_AS_Q5110	6	0	1	4095	0	9	9	0	104796	0	0	0	1	0	0	102119	104797	0	0	0	0
5111	STR_AS_Q5111	6	0	1	4095	0	9	9	0	104798	0	0	0	1	0	0	102119	104799	0	0	0	0
5112	STR_AS_Q5112	6	0	1	4095	0	9	9	0	104800	0	0	0	1	0	0	102119	104801	0	0	0	0
5113	STR_AS_Q5113	6	0	1	4095	0	9	9	0	104802	0	0	0	1	0	0	102119	104803	0	0	0	0
5114	STR_AS_Q5114	6	0	1	4095	0	9	9	0	104804	0	0	0	1	0	0	102119	104805	0	0	0	0
5115	STR_AS_Q5115	6	0	1	4095	0	9	9	0	104806	0	0	0	1	0	0	102119	104807	0	0	0	0
5116	STR_AS_Q5116	6	0	1	4095	0	9	9	0	104808	0	0	0	1	0	0	102119	104809	0	0	0	0
5117	STR_AS_Q5117	6	0	1	4095	0	9	9	0	104810	0	0	0	1	0	0	102119	104811	0	0	0	0
5118	STR_AS_Q5118	6	0	1	4095	0	9	9	0	104812	0	0	0	1	0	0	102119	104813	0	0	0	0
5119	STR_AS_Q5119	6	0	1	4095	0	9	9	0	104814	0	0	0	1	0	0	102119	104815	0	0	0	0
5120	STR_AS_Q5120	6	0	1	4095	0	9	9	0	104816	0	0	0	1	0	0	102119	104817	0	0	0	0
5121	STR_AS_Q5121	6	0	1	4095	0	9	9	0	104818	0	0	0	1	0	0	102119	104819	0	0	0	0
5122	STR_AS_Q5122	6	0	1	4095	0	9	9	0	104820	0	0	0	1	0	0	102119	104821	0	0	0	0
5123	STR_AS_Q5123	6	0	1	4095	0	9	9	0	104822	0	0	0	1	0	0	102119	104823	0	0	0	0
5124	STR_AS_Q5124	6	0	1	4095	0	9	9	0	104824	0	0	0	1	0	0	102119	104825	0	0	0	0
5125	STR_AS_Q5125	6	0	1	4095	0	9	9	0	104826	0	0	0	1	0	0	102119	104827	0	0	0	0
5126	STR_AS_Q5126	6	0	1	4095	0	9	9	0	104828	0	0	0	1	0	0	102119	104829	0	0	0	0
5127	STR_AS_Q5127	6	0	1	4095	0	9	9	0	104830	0	0	0	1	0	0	102119	104831	0	0	0	0
5128	STR_AS_Q5128	6	0	1	4095	0	9	9	0	104832	0	0	0	1	0	0	102119	104833	0	0	0	0
5129	STR_AS_Q5129	6	0	1	4095	0	9	9	0	104834	0	0	0	1	0	0	102119	104835	0	0	0	0
5130	STR_AS_Q5130	6	0	1	4095	0	9	9	0	104836	0	0	0	1	0	0	102119	104837	0	0	0	0
5131	STR_AS_Q5131	6	0	1	4095	0	9	9	0	104838	0	0	0	1	0	0	102119	104839	0	0	0	0
5132	STR_AS_Q5132	6	0	1	4095	0	9	9	0	104840	0	0	0	1	0	0	102119	104841	0	0	0	0
5133	STR_AS_Q5133	6	0	1	4095	0	9	9	0	104842	0	0	0	1	0	0	102119	104843	0	0	0	0
5134	STR_AS_Q5134	6	0	1	4095	0	9	9	0	104844	0	0	0	1	0	0	102119	104845	0	0	0	0
5135	STR_AS_Q5135	6	0	1	4095	0	9	9	0	104846	0	0	0	1	0	0	102119	104847	0	0	0	0
5136	STR_AS_Q5136	6	0	1	4095	0	9	9	0	104848	0	0	0	1	0	0	102119	104849	0	0	0	0
5137	STR_AS_Q5137	6	0	1	4095	0	9	9	0	104850	0	0	0	1	0	0	102119	104851	0	0	0	0
5138	STR_AS_Q5138	6	0	1	4095	0	9	9	0	104852	0	0	0	1	0	0	102119	104853	0	0	0	0
5139	STR_AS_Q5139	6	0	1	4095	0	9	9	0	104854	0	0	0	1	0	0	102119	104855	0	0	0	0
5140	STR_AS_Q5140	6	0	1	4095	0	9	9	0	104856	0	0	0	1	1	0	102119	104857	0	0	0	0
5200	STR_TA_Q5200	6	0	1	4095	0	9	9	0	104858	0	0	0	1	0	0	102126	104859	0	0	0	0
5201	STR_TA_Q5201	6	0	1	4095	0	9	9	0	104860	0	0	0	1	0	0	102126	104861	0	0	0	0
5202	STR_TA_Q5202	6	0	1	4095	0	9	9	0	104862	0	0	0	1	0	0	102126	104863	0	0	0	0
5203	STR_TA_Q5203	6	0	1	4095	0	9	9	0	104864	0	0	0	1	0	0	102126	104865	0	0	0	0
5204	STR_TA_Q5204	6	0	1	4095	0	9	9	0	104866	0	0	0	1	0	0	102126	104867	0	0	0	0
5205	STR_TA_Q5205	6	0	1	4095	0	9	9	0	104868	0	0	0	1	0	0	102126	104869	0	0	0	0
5206	STR_TA_Q5206	6	0	1	4095	0	9	9	0	104870	0	0	0	1	0	0	102126	104871	0	0	0	0
5207	STR_TA_Q5207	6	0	1	4095	0	9	9	0	104872	0	0	0	1	0	0	102126	104873	0	0	0	0
5208	STR_TA_Q5208	6	0	1	4095	0	9	9	0	104874	0	0	0	1	0	0	102126	104875	0	0	0	0
5209	STR_TA_Q5209	6	0	1	4095	0	9	9	0	104876	0	0	0	1	0	0	102126	104877	0	0	0	0
5210	STR_TA_Q5210	6	0	1	4095	0	9	9	0	104878	0	0	0	1	0	0	102126	104879	0	0	0	0
5211	STR_TA_Q5211	6	0	1	4095	0	9	9	0	104880	0	0	0	1	0	0	102126	104881	0	0	0	0
5212	STR_TA_Q5212	6	0	1	4095	0	9	9	0	104882	0	0	0	1	0	0	102126	104883	0	0	0	0
5213	STR_TA_Q5213	6	0	1	4095	0	9	9	0	104884	0	0	0	1	0	0	102126	104885	0	0	0	0
5214	STR_TA_Q5214	6	0	1	4095	0	9	9	0	104886	0	0	0	1	0	0	102126	104887	0	0	0	0
5215	STR_TA_Q5215	6	0	1	4095	0	9	9	0	104888	0	0	0	1	0	0	102126	104889	0	0	0	0
5216	STR_TA_Q5216	6	0	1	4095	0	9	9	0	104890	0	0	0	1	0	0	102126	104891	0	0	0	0
5217	STR_TA_Q5217	6	0	1	4095	0	9	9	0	104892	0	0	0	1	0	0	102126	104893	0	0	0	0
5218	STR_TA_Q5218	6	0	1	4095	0	9	9	0	104894	0	0	0	1	0	0	102126	104895	0	0	0	0
5219	STR_TA_Q5219	6	0	1	4095	0	9	9	0	104896	0	0	0	1	0	0	102126	104897	0	0	0	0
5220	STR_TA_Q5220	6	0	1	4095	0	9	9	0	104898	0	0	0	1	0	0	102126	104899	0	0	0	0
5221	STR_TA_Q5221	6	0	1	4095	0	9	9	0	104900	0	0	0	1	0	0	102126	104901	0	0	0	0
5222	STR_TA_Q5222	6	0	1	4095	0	9	9	0	104902	0	0	0	1	0	0	102126	104903	0	0	0	0
5223	STR_TA_Q5223	6	0	1	4095	0	9	9	0	104904	0	0	0	1	0	0	102126	104905	0	0	0	0
5224	STR_TA_Q5224	6	0	1	4095	0	9	9	0	104906	0	0	0	1	0	0	102126	104907	0	0	0	0
5225	STR_TA_Q5225	6	0	1	4095	0	9	9	0	104908	0	0	0	1	0	0	102126	104909	0	0	0	0
5226	STR_TA_Q5226	6	0	1	4095	0	9	9	0	104910	0	0	0	1	0	0	102126	104911	0	0	0	0
5227	STR_TA_Q5227	6	0	1	4095	0	9	9	0	104912	0	0	0	1	0	0	102126	104913	0	0	0	0
5228	STR_TA_Q5228	6	0	1	4095	0	9	9	0	104914	0	0	0	1	0	0	102126	104915	0	0	0	0
5229	STR_TA_Q5229	6	0	1	4095	0	9	9	0	104916	0	0	0	1	0	0	102126	104917	0	0	0	0
5230	STR_TA_Q5230	6	0	1	4095	0	9	9	0	104918	0	0	0	1	0	0	102126	104919	0	0	0	0
5231	STR_TA_Q5231	6	0	1	4095	0	9	9	0	104920	0	0	0	1	0	0	102126	104921	0	0	0	0
5232	STR_TA_Q5232	6	0	1	4095	0	9	9	0	104922	0	0	0	1	0	0	102126	104923	0	0	0	0
5233	STR_TA_Q5233	6	0	1	4095	0	9	9	0	104924	0	0	0	1	0	0	102126	104925	0	0	0	0
5234	STR_TA_Q5234	6	0	1	4095	0	9	9	0	104926	0	0	0	1	0	0	102126	104927	0	0	0	0
5235	STR_TA_Q5235	6	0	1	4095	0	9	9	0	104928	0	0	0	1	0	0	102126	104929	0	0	0	0
5236	STR_TA_Q5236	6	0	1	4095	0	9	9	0	104930	0	0	0	1	0	0	102126	104931	0	0	0	0
5237	STR_TA_Q5237	6	0	1	4095	0	9	9	0	104932	0	0	0	1	0	0	102126	104933	0	0	0	0
5238	STR_TA_Q5238	6	0	1	4095	0	9	9	0	104934	0	0	0	1	0	0	102126	104935	0	0	0	0
5239	STR_TA_Q5239	6	0	1	4095	0	9	9	0	104936	0	0	0	1	0	0	102126	104937	0	0	0	0
5240	STR_TA_Q5240	6	0	1	4095	0	9	9	0	104938	0	0	0	1	1	0	102126	104939	0	0	0	0
5300	STR_HA_Q5300	6	0	1	4095	0	9	9	0	104940	0	0	0	1	0	0	102123	104941	0	0	0	0
5301	STR_HA_Q5301	6	0	1	4095	0	9	9	0	104942	0	0	0	1	0	0	102123	104943	0	0	0	0
5302	STR_HA_Q5302	6	0	1	4095	0	9	9	0	104944	0	0	0	1	0	0	102123	104945	0	0	0	0
5303	STR_HA_Q5303	6	0	1	4095	0	9	9	0	104946	0	0	0	1	0	0	102123	104947	0	0	0	0
5304	STR_HA_Q5304	6	0	1	4095	0	9	9	0	104948	0	0	0	1	0	0	102123	104949	0	0	0	0
5305	STR_HA_Q5305	6	0	1	4095	0	9	9	0	104950	0	0	0	1	0	0	102123	104951	0	0	0	0
5306	STR_HA_Q5306	6	0	1	4095	0	9	9	0	104952	0	0	0	1	0	0	102123	104953	0	0	0	0
5307	STR_HA_Q5307	6	0	1	4095	0	9	9	0	104954	0	0	0	1	0	0	102123	104955	0	0	0	0
5308	STR_HA_Q5308	6	0	1	4095	0	9	9	0	104956	0	0	0	1	0	0	102123	104957	0	0	0	0
5309	STR_HA_Q5309	6	0	1	4095	0	9	9	0	104958	0	0	0	1	0	0	102123	104959	0	0	0	0
5310	STR_HA_Q5310	6	0	1	4095	0	9	9	0	104960	0	0	0	1	0	0	102123	104961	0	0	0	0
5311	STR_HA_Q5311	6	0	1	4095	0	9	9	0	104962	0	0	0	1	0	0	102123	104963	0	0	0	0
5312	STR_HA_Q5312	6	0	1	4095	0	9	9	0	104964	0	0	0	1	0	0	102123	104965	0	0	0	0
5313	STR_HA_Q5313	6	0	1	4095	0	9	9	0	104966	0	0	0	1	0	0	102123	104967	0	0	0	0
