23	29902	
id	name	title	level	civ	tribe	hidenpc	icon	hpgauge	uitype	script	stationary	sensory	sensoryshort	speed	bound	altitude	scale	matdamage	matfoot	attackfx	mesh	attackdelay
263094	STR_AB1_1131_GUARDH_LI_B_4	STR_NPCTITLE_AB1_ARMY_1131	40	0	81922	0	73163	14	17	77096	0	20	6	72920	73048	0	1.2	269	471	73030	82083	2.26
263095	STR_AB1_1131_GUARDH_LI_B_5	STR_NPCTITLE_AB1_ARMY_1131	40	0	81922	0	73163	14	17	77096	0	20	6	72920	73048	0	1.2	269	471	73030	82083	2.26
263096	STR_AB1_1131_GUARDH_DA_B_1	STR_NPCTITLE_AB1_ARMY_1131	40	1	76223	0	73163	13	17	77143	0	20	6	72920	73048	0	1.2	269	471	73030	82084	2.26
263097	STR_AB1_1131_GUARDH_DA_B_2	STR_NPCTITLE_AB1_ARMY_1131	40	1	76223	0	73163	13	17	77143	0	20	6	72920	73048	0	1.2	269	471	73030	82084	2.26
263098	STR_AB1_1131_GUARDH_DA_B_3	STR_NPCTITLE_AB1_ARMY_1131	40	1	76223	0	73163	13	17	77143	0	20	6	72920	73048	0	1.2	269	471	73030	82085	2.26
263099	STR_AB1_1131_GUARDH_DA_B_4	STR_NPCTITLE_AB1_ARMY_1131	40	1	76223	0	73163	14	17	77143	0	20	6	72920	73048	0	1.2	269	471	73030	82084	2.26
263100	STR_AB1_1131_GUARDH_DA_B_5	STR_NPCTITLE_AB1_ARMY_1131	40	1	76223	0	73163	14	17	77143	0	20	6	72920	73048	0	1.2	269	471	73030	82084	2.26
263101	STR_AB1_1131_GUARDH_DR_B_1	STR_NPCTITLE_AB1_ARMY_1131	40	9	81927	0	73026	13	17	82153	0	20	6	72920	78991	0	1.2	288	471	73030	79383	2.26
263102	STR_AB1_1131_GUARDH_DR_B_2	STR_NPCTITLE_AB1_ARMY_1131	40	9	81927	0	73026	13	17	82153	0	20	6	72920	78991	0	1.2	288	471	73030	79383	2.26
263103	STR_AB1_1131_GUARDH_DR_B_3	STR_NPCTITLE_AB1_ARMY_1131	40	9	81927	0	73026	13	17	82153	0	20	6	72920	78991	0	1.2	288	471	73030	79383	2.26
263104	STR_AB1_1131_GUARDH_DR_B_4	STR_NPCTITLE_AB1_ARMY_1131	40	9	81927	0	73026	14	17	82153	0	20	6	72920	78991	0	1.2	288	471	73030	79383	2.26
263105	STR_AB1_1131_GUARDH_DR_B_5	STR_NPCTITLE_AB1_ARMY_1131	40	9	81927	0	73026	14	17	82153	0	20	6	72920	78991	0	1.2	288	471	73030	79383	2.26
263106	STR_AB1_1131_GUARDH_LI_WI_1	STR_NPCTITLE_AB1_ARMY_1131	40	0	73163	0	73163	13	17	76888	0	10	6	75682	73048	0	1.2	269	471	73030	82074	2.3
263107	STR_AB1_1131_GUARDH_LI_WI_2	STR_NPCTITLE_AB1_ARMY_1131	40	0	73163	0	73163	13	17	76888	0	10	6	75682	73048	0	1.2	269	471	73030	82074	2.3
263108	STR_AB1_1131_GUARDH_LI_WI_3	STR_NPCTITLE_AB1_ARMY_1131	40	0	73163	0	73163	13	17	76888	0	10	6	75682	73048	0	1.2	269	471	73030	82074	2.3
263109	STR_AB1_1131_GUARDH_LI_WI_4	STR_NPCTITLE_AB1_ARMY_1131	40	0	73163	0	73163	14	17	76888	0	10	6	75682	73048	0	1.2	269	471	73030	82074	2.3
263110	STR_AB1_1131_GUARDH_LI_WI_5	STR_NPCTITLE_AB1_ARMY_1131	40	0	73163	0	73163	14	17	76888	0	10	6	75682	73048	0	1.2	269	471	73030	82074	2.3
263111	STR_AB1_1131_GUARDH_DA_WI_1	STR_NPCTITLE_AB1_ARMY_1131	40	1	73538	0	73163	13	17	76983	0	10	6	75682	73048	0	1.2	269	471	73030	82075	2.3
263112	STR_AB1_1131_GUARDH_DA_WI_2	STR_NPCTITLE_AB1_ARMY_1131	40	1	73538	0	73163	13	17	76983	0	10	6	75682	73048	0	1.2	269	471	73030	82075	2.3
263113	STR_AB1_1131_GUARDH_DA_WI_3	STR_NPCTITLE_AB1_ARMY_1131	40	1	73538	0	73163	13	17	76983	0	10	6	75682	73048	0	1.2	269	471	73030	82075	2.3
263114	STR_AB1_1131_GUARDH_DA_WI_4	STR_NPCTITLE_AB1_ARMY_1131	40	1	73538	0	73163	14	17	76983	0	10	6	75682	73048	0	1.2	269	471	73030	82075	2.3
263115	STR_AB1_1131_GUARDH_DA_WI_5	STR_NPCTITLE_AB1_ARMY_1131	40	1	73538	0	73163	14	17	76983	0	10	6	75682	73048	0	1.2	269	471	73030	82075	2.3
263116	STR_AB1_1131_GUARDH_DR_WI_1	STR_NPCTITLE_AB1_ARMY_1131	40	9	75964	0	73026	13	17	82154	0	10	6	78989	78994	0	1.2	288	471	73030	78995	2.3
263117	STR_AB1_1131_GUARDH_DR_WI_2	STR_NPCTITLE_AB1_ARMY_1131	40	9	75964	0	73026	13	17	82154	0	10	6	78989	78994	0	1.2	288	471	73030	78995	2.3
263118	STR_AB1_1131_GUARDH_DR_WI_3	STR_NPCTITLE_AB1_ARMY_1131	40	9	75964	0	73026	13	17	82154	0	10	6	78989	78994	0	1.2	288	471	73030	78995	2.3
263119	STR_AB1_1131_GUARDH_DR_WI_4	STR_NPCTITLE_AB1_ARMY_1131	40	9	75964	0	73026	14	17	82154	0	10	6	78989	78994	0	1.2	288	471	73030	78995	2.3
263120	STR_AB1_1131_GUARDH_DR_WI_5	STR_NPCTITLE_AB1_ARMY_1131	40	9	75964	0	73026	14	17	82154	0	10	6	78989	78994	0	1.2	288	471	73030	78995	2.3
263121	STR_AB1_1131_GUARDH_LI_PR_1	STR_NPCTITLE_AB1_ARMY_1131	40	0	73163	0	73163	13	17	73561	0	10	6	75682	73048	0	1.2	269	471	73030	82088	2.04
263122	STR_AB1_1131_GUARDH_LI_PR_2	STR_NPCTITLE_AB1_ARMY_1131	40	0	73163	0	73163	13	17	73561	0	10	6	75682	73048	0	1.2	269	471	73030	82088	2.04
263123	STR_AB1_1131_GUARDH_LI_PR_3	STR_NPCTITLE_AB1_ARMY_1131	40	0	73163	0	73163	13	17	73561	0	10	6	75682	73048	0	1.2	269	471	73030	82088	2.04
263124	STR_AB1_1131_GUARDH_LI_PR_4	STR_NPCTITLE_AB1_ARMY_1131	40	0	73163	0	73163	14	17	73561	0	10	6	75682	73048	0	1.2	269	471	73030	82088	2.04
263125	STR_AB1_1131_GUARDH_LI_PR_5	STR_NPCTITLE_AB1_ARMY_1131	40	0	73163	0	73163	14	17	73561	0	10	6	75682	73048	0	1.2	269	471	73030	82088	2.04
263126	STR_AB1_1131_GUARDH_DA_PR_1	STR_NPCTITLE_AB1_ARMY_1131	40	1	73538	0	73163	13	17	81969	0	10	6	73555	73048	0	1.2	269	471	73030	82089	2.04
263127	STR_AB1_1131_GUARDH_DA_PR_2	STR_NPCTITLE_AB1_ARMY_1131	40	1	73538	0	73163	13	17	81969	0	10	6	73555	73048	0	1.2	269	471	73030	82089	2.04
263128	STR_AB1_1131_GUARDH_DA_PR_3	STR_NPCTITLE_AB1_ARMY_1131	40	1	73538	0	73163	13	17	81969	0	10	6	75682	73048	0	1.2	269	471	73030	82090	2.04
263129	STR_AB1_1131_GUARDH_DA_PR_4	STR_NPCTITLE_AB1_ARMY_1131	40	1	73538	0	73163	14	17	81969	0	10	6	73555	73048	0	1.2	269	471	73030	82089	2.04
263130	STR_AB1_1131_GUARDH_DA_PR_5	STR_NPCTITLE_AB1_ARMY_1131	40	1	73538	0	73163	14	17	81969	0	10	6	73555	73048	0	1.2	269	471	73030	82089	2.04
263131	STR_AB1_1131_GUARDH_DR_PR_1	STR_NPCTITLE_AB1_ARMY_1131	40	9	75964	0	73026	13	17	78996	0	10	6	78989	78997	0	1.2	288	471	73030	79386	2.04
263132	STR_AB1_1131_GUARDH_DR_PR_2	STR_NPCTITLE_AB1_ARMY_1131	40	9	75964	0	73026	13	17	78996	0	10	6	78989	78997	0	1.2	288	471	73030	79386	2.04
263133	STR_AB1_1131_GUARDH_DR_PR_3	STR_NPCTITLE_AB1_ARMY_1131	40	9	75964	0	73026	13	17	78996	0	10	6	78989	78997	0	1.2	288	471	73030	79386	2.04
263134	STR_AB1_1131_GUARDH_DR_PR_4	STR_NPCTITLE_AB1_ARMY_1131	40	9	75964	0	73026	14	17	78996	0	10	6	78989	78997	0	1.2	288	471	73030	79386	2.04
263135	STR_AB1_1131_GUARDH_DR_PR_5	STR_NPCTITLE_AB1_ARMY_1131	40	9	75964	0	73026	14	17	78996	0	10	6	78989	78997	0	1.2	288	471	73030	79386	2.04
263136	STR_AB1_1131_GUARDS_LI_FI_1	STR_NPCTITLE_AB1_ARMY_1131	40	0	73163	0	73163	4	17	79250	0	10	6	75682	73048	0	0.9	269	471	73030	81767	2.1
263137	STR_AB1_1131_GUARDS_LI_FI_2	STR_NPCTITLE_AB1_ARMY_1131	40	0	73163	0	73163	4	17	79250	0	10	6	75682	73048	0	0.9	269	471	73030	81767	2.1
263138	STR_AB1_1131_GUARDS_LI_FI_3	STR_NPCTITLE_AB1_ARMY_1131	40	0	73163	0	73163	4	17	79250	0	10	6	73555	73048	0	0.9	269	471	73030	82091	2.1
263139	STR_AB1_1131_GUARDS_LI_FI_4	STR_NPCTITLE_AB1_ARMY_1131	40	0	73163	0	73163	5	17	79250	0	10	6	73555	73048	0	0.9	269	471	73030	82091	2.1
263140	STR_AB1_1131_GUARDS_LI_FI_5	STR_NPCTITLE_AB1_ARMY_1131	40	0	73163	0	73163	5	17	79250	0	10	6	73555	73048	0	0.9	269	471	73030	82091	2.1
263141	STR_AB1_1131_GUARDS_DA_FI_1	STR_NPCTITLE_AB1_ARMY_1131	40	1	73538	0	73163	4	17	79174	0	10	6	73555	73048	0	0.9	269	471	73030	82092	2.1
263142	STR_AB1_1131_GUARDS_DA_FI_2	STR_NPCTITLE_AB1_ARMY_1131	40	1	73538	0	73163	4	17	79174	0	10	6	73555	73048	0	0.9	269	471	73030	82092	2.1
263143	STR_AB1_1131_GUARDS_DA_FI_3	STR_NPCTITLE_AB1_ARMY_1131	40	1	73538	0	73163	4	17	79174	0	10	6	75682	73048	0	0.9	269	471	73030	82093	2.1
263144	STR_AB1_1131_GUARDS_DA_FI_4	STR_NPCTITLE_AB1_ARMY_1131	40	1	73538	0	73163	5	17	79174	0	10	6	73555	73048	0	0.9	269	471	73030	82092	2.1
263145	STR_AB1_1131_GUARDS_DA_FI_5	STR_NPCTITLE_AB1_ARMY_1131	40	1	73538	0	73163	5	17	79174	0	10	6	73555	73048	0	0.9	269	471	73030	82092	2.1
263146	STR_AB1_1131_GUARDS_DR_FI_1	STR_NPCTITLE_AB1_ARMY_1131	40	9	75964	0	73026	4	17	81770	0	10	6	82094	78865	0	0.9	288	471	73030	78866	2.1
263147	STR_AB1_1131_GUARDS_DR_FI_2	STR_NPCTITLE_AB1_ARMY_1131	40	9	75964	0	73026	4	17	81770	0	10	6	82094	78865	0	0.9	288	471	73030	78866	2.1
263148	STR_AB1_1131_GUARDS_DR_FI_3	STR_NPCTITLE_AB1_ARMY_1131	40	9	75964	0	73026	4	17	81770	0	10	6	82094	78865	0	0.9	288	471	73030	78866	2.1
263149	STR_AB1_1131_GUARDS_DR_FI_4	STR_NPCTITLE_AB1_ARMY_1131	40	9	75964	0	73026	5	17	81770	0	10	6	82094	78865	0	0.9	288	471	73030	78866	2.1
263150	STR_AB1_1131_GUARDS_DR_FI_5	STR_NPCTITLE_AB1_ARMY_1131	40	9	75964	0	73026	5	17	81770	0	10	6	82094	78865	0	0.9	288	471	73030	78866	2.1
263151	STR_AB1_1131_GUARDS_LI_RA_1	STR_NPCTITLE_AB1_ARMY_1131	40	0	73163	0	73163	4	17	81772	0	10	6	75682	73048	0	1.2	269	471	73030	81773	2.26
263152	STR_AB1_1131_GUARDS_LI_RA_2	STR_NPCTITLE_AB1_ARMY_1131	40	0	73163	0	73163	4	17	81772	0	10	6	75682	73048	0	1.2	269	471	73030	81773	2.26
263153	STR_AB1_1131_GUARDS_LI_RA_3	STR_NPCTITLE_AB1_ARMY_1131	40	0	73163	0	73163	4	17	81772	0	10	6	75682	73048	0	1.2	269	471	73030	81773	2.26
263154	STR_AB1_1131_GUARDS_LI_RA_4	STR_NPCTITLE_AB1_ARMY_1131	40	0	73163	0	73163	5	17	81772	0	10	6	75682	73048	0	1.2	269	471	73030	81773	2.26
263155	STR_AB1_1131_GUARDS_LI_RA_5	STR_NPCTITLE_AB1_ARMY_1131	40	0	73163	0	73163	5	17	81772	0	10	6	75682	73048	0	1.2	269	471	73030	81773	2.26
263156	STR_AB1_1131_GUARDS_DA_RA_1	STR_NPCTITLE_AB1_ARMY_1131	40	1	73538	0	73163	4	17	81775	0	10	6	75682	73048	0	1.2	269	471	73030	82095	2.26
263157	STR_AB1_1131_GUARDS_DA_RA_2	STR_NPCTITLE_AB1_ARMY_1131	40	1	73538	0	73163	4	17	81775	0	10	6	75682	73048	0	1.2	269	471	73030	82095	2.26
263158	STR_AB1_1131_GUARDS_DA_RA_3	STR_NPCTITLE_AB1_ARMY_1131	40	1	73538	0	73163	4	17	81775	0	10	6	75682	73048	0	1.2	269	471	73030	82095	2.26
263159	STR_AB1_1131_GUARDS_DA_RA_4	STR_NPCTITLE_AB1_ARMY_1131	40	1	73538	0	73163	5	17	81775	0	10	6	75682	73048	0	1.2	269	471	73030	82095	2.26
263160	STR_AB1_1131_GUARDS_DA_RA_5	STR_NPCTITLE_AB1_ARMY_1131	40	1	73538	0	73163	5	17	81775	0	10	6	75682	73048	0	1.2	269	471	73030	82095	2.26
263161	STR_AB1_1131_GUARDS_DR_RA_1	STR_NPCTITLE_AB1_ARMY_1131	40	9	75964	0	73026	4	17	81777	0	10	6	82094	78143	0	1.2	288	471	73030	79324	2.26
263162	STR_AB1_1131_GUARDS_DR_RA_2	STR_NPCTITLE_AB1_ARMY_1131	40	9	75964	0	73026	4	17	81777	0	10	6	82094	78143	0	1.2	288	471	73030	79324	2.26
263163	STR_AB1_1131_GUARDS_DR_RA_3	STR_NPCTITLE_AB1_ARMY_1131	40	9	75964	0	73026	4	17	81777	0	10	6	82094	78143	0	1.2	288	471	73030	79324	2.26
263164	STR_AB1_1131_GUARDS_DR_RA_4	STR_NPCTITLE_AB1_ARMY_1131	40	9	75964	0	73026	5	17	81777	0	10	6	82094	78143	0	1.2	288	471	73030	79324	2.26
263165	STR_AB1_1131_GUARDS_DR_RA_5	STR_NPCTITLE_AB1_ARMY_1131	40	9	75964	0	73026	5	17	81777	0	10	6	82094	78143	0	1.2	288	471	73030	79324	2.26
263166	STR_AB1_1131_GUARDS_LI_WI_1	STR_NPCTITLE_AB1_ARMY_1131	40	0	73163	0	73163	4	17	76879	0	10	6	75682	73048	0	1.2	269	471	73030	82074	2.3
263167	STR_AB1_1131_GUARDS_LI_WI_2	STR_NPCTITLE_AB1_ARMY_1131	40	0	73163	0	73163	4	17	76879	0	10	6	75682	73048	0	1.2	269	471	73030	82074	2.3
263168	STR_AB1_1131_GUARDS_LI_WI_3	STR_NPCTITLE_AB1_ARMY_1131	40	0	73163	0	73163	4	17	76879	0	10	6	75682	73048	0	1.2	269	471	73030	82074	2.3
263169	STR_AB1_1131_GUARDS_LI_WI_4	STR_NPCTITLE_AB1_ARMY_1131	40	0	73163	0	73163	5	17	76879	0	10	6	75682	73048	0	1.2	269	471	73030	82074	2.3
263170	STR_AB1_1131_GUARDS_LI_WI_5	STR_NPCTITLE_AB1_ARMY_1131	40	0	73163	0	73163	5	17	76879	0	10	6	75682	73048	0	1.2	269	471	73030	82074	2.3
263171	STR_AB1_1131_GUARDS_DA_WI_1	STR_NPCTITLE_AB1_ARMY_1131	40	1	73538	0	73163	4	17	81979	0	10	6	75682	73048	0	1.2	269	471	73030	82075	2.3
263172	STR_AB1_1131_GUARDS_DA_WI_2	STR_NPCTITLE_AB1_ARMY_1131	40	1	73538	0	73163	4	17	81979	0	10	6	75682	73048	0	1.2	269	471	73030	82075	2.3
263173	STR_AB1_1131_GUARDS_DA_WI_3	STR_NPCTITLE_AB1_ARMY_1131	40	1	73538	0	73163	4	17	81979	0	10	6	75682	73048	0	1.2	269	471	73030	82075	2.3
263174	STR_AB1_1131_GUARDS_DA_WI_4	STR_NPCTITLE_AB1_ARMY_1131	40	1	73538	0	73163	5	17	81979	0	10	6	75682	73048	0	1.2	269	471	73030	82075	2.3
263175	STR_AB1_1131_GUARDS_DA_WI_5	STR_NPCTITLE_AB1_ARMY_1131	40	1	73538	0	73163	5	17	81979	0	10	6	75682	73048	0	1.2	269	471	73030	82075	2.3
263176	STR_AB1_1131_GUARDS_DR_WI_1	STR_NPCTITLE_AB1_ARMY_1131	40	9	75964	0	73026	4	17	81980	0	10	6	82096	78494	0	1.2	279	518	73030	78495	2.3
263177	STR_AB1_1131_GUARDS_DR_WI_2	STR_NPCTITLE_AB1_ARMY_1131	40	9	75964	0	73026	4	17	81980	0	10	6	82096	78494	0	1.2	279	518	73030	78495	2.3
263178	STR_AB1_1131_GUARDS_DR_WI_3	STR_NPCTITLE_AB1_ARMY_1131	40	9	75964	0	73026	4	17	81980	0	10	6	82096	78494	0	1.2	279	518	73030	78495	2.3
263179	STR_AB1_1131_GUARDS_DR_WI_4	STR_NPCTITLE_AB1_ARMY_1131	40	9	75964	0	73026	5	17	81980	0	10	6	82096	78494	0	1.2	279	518	73030	78495	2.3
263180	STR_AB1_1131_GUARDS_DR_WI_5	STR_NPCTITLE_AB1_ARMY_1131	40	9	75964	0	73026	5	17	81980	0	10	6	82096	78494	0	1.2	279	518	73030	78495	2.3
263181	STR_AB1_1131_GUARDS_LI_PR_1	STR_NPCTITLE_AB1_ARMY_1131	40	0	73163	0	73163	4	17	81981	0	10	6	73555	73048	0	0.9	269	471	73030	82097	2.04
263182	STR_AB1_1131_GUARDS_LI_PR_2	STR_NPCTITLE_AB1_ARMY_1131	40	0	73163	0	73163	4	17	81981	0	10	6	73555	73048	0	0.9	269	471	73030	82097	2.04
263183	STR_AB1_1131_GUARDS_LI_PR_3	STR_NPCTITLE_AB1_ARMY_1131	40	0	73163	0	73163	4	17	81981	0	10	6	75682	73048	0	0.9	269	471	73030	82098	2.04
263184	STR_AB1_1131_GUARDS_LI_PR_4	STR_NPCTITLE_AB1_ARMY_1131	40	0	73163	0	73163	5	17	81981	0	10	6	73555	73048	0	0.9	269	471	73030	82097	2.04
263185	STR_AB1_1131_GUARDS_LI_PR_5	STR_NPCTITLE_AB1_ARMY_1131	40	0	73163	0	73163	5	17	81981	0	10	6	73555	73048	0	0.9	269	471	73030	82097	2.04
263186	STR_AB1_1131_GUARDS_DA_PR_1	STR_NPCTITLE_AB1_ARMY_1131	40	1	73538	0	73163	4	17	81982	0	10	6	75682	73048	0	0.9	269	471	73030	82099	2.04
263187	STR_AB1_1131_GUARDS_DA_PR_2	STR_NPCTITLE_AB1_ARMY_1131	40	1	73538	0	73163	4	17	81982	0	10	6	75682	73048	0	0.9	269	471	73030	82099	2.04
263188	STR_AB1_1131_GUARDS_DA_PR_3	STR_NPCTITLE_AB1_ARMY_1131	40	1	73538	0	73163	4	17	81982	0	10	6	73555	73048	0	0.9	269	471	73030	82100	2.04
263189	STR_AB1_1131_GUARDS_DA_PR_4	STR_NPCTITLE_AB1_ARMY_1131	40	1	73538	0	73163	5	17	81982	0	10	6	73555	73048	0	0.9	269	471	73030	82100	2.04
263190	STR_AB1_1131_GUARDS_DA_PR_5	STR_NPCTITLE_AB1_ARMY_1131	40	1	73538	0	73163	5	17	81982	0	10	6	73555	73048	0	0.9	269	471	73030	82100	2.04
263191	STR_AB1_1131_GUARDS_DR_PR_1	STR_NPCTITLE_AB1_ARMY_1131	40	9	75964	0	73026	4	17	81983	0	10	6	82096	78496	0	0.9	279	518	73030	78497	2.04
263192	STR_AB1_1131_GUARDS_DR_PR_2	STR_NPCTITLE_AB1_ARMY_1131	40	9	75964	0	73026	4	17	81983	0	10	6	82096	78496	0	0.9	279	518	73030	78497	2.04
263193	STR_AB1_1131_GUARDS_DR_PR_3	STR_NPCTITLE_AB1_ARMY_1131	40	9	75964	0	73026	4	17	81983	0	10	6	82096	78496	0	0.9	279	518	73030	78497	2.04
263194	STR_AB1_1131_GUARDS_DR_PR_4	STR_NPCTITLE_AB1_ARMY_1131	40	9	75964	0	73026	5	17	81983	0	10	6	82096	78496	0	0.9	279	518	73030	78497	2.04
263195	STR_AB1_1131_GUARDS_DR_PR_5	STR_NPCTITLE_AB1_ARMY_1131	40	9	75964	0	73026	5	17	81983	0	10	6	82096	78496	0	0.9	279	518	73030	78497	2.04
263196	STR_AB1_1131_DEFENDER_LI_A	STR_NPCTITLE_AB1_ARMY_1131	40	0	73163	0	73163	12	17	82068	0	10	6	75682	73048	0	1.05	269	471	73030	82070	2.1
263197	STR_AB1_1131_DEFENDER_DA_A	STR_NPCTITLE_AB1_ARMY_1131	40	1	73538	0	73163	12	17	82071	0	10	6	75682	73048	0	1.05	269	471	73030	77192	2.1
263198	STR_AB1_1131_DEFENDER_DR_A	STR_NPCTITLE_AB1_ARMY_1131	40	9	75964	0	73026	12	17	81860	0	10	6	78989	78339	0	1.05	288	471	73030	78917	2.1
263199	STR_AB1_1131_DEFENDER_LI_B	STR_NPCTITLE_AB1_ARMY_1131	40	0	81922	0	73163	12	17	76930	0	20	6	72920	73048	0	1.05	269	471	73030	77183	2.26
263200	STR_AB1_1131_DEFENDER_DA_B	STR_NPCTITLE_AB1_ARMY_1131	40	1	76223	0	73163	12	17	76969	0	20	6	72920	73048	0	1.05	269	471	73030	82073	2.26
263201	STR_AB1_1131_DEFENDER_DR_B	STR_NPCTITLE_AB1_ARMY_1131	40	9	81927	0	73026	12	17	81887	0	20	6	72920	78991	0	1.05	288	471	73030	79383	2.26
263202	STR_AB1_1131_DEFENDER_LI_WI	STR_NPCTITLE_AB1_ARMY_1131	40	0	81922	0	73163	12	17	76887	0	20	6	72920	73048	0	1.05	269	471	73030	82101	2.3
263203	STR_AB1_1131_DEFENDER_DA_WI	STR_NPCTITLE_AB1_ARMY_1131	40	1	76223	0	73163	12	17	76981	0	20	6	72920	73048	0	1.05	269	471	73030	82102	2.3
263204	STR_AB1_1131_DEFENDER_DR_WI	STR_NPCTITLE_AB1_ARMY_1131	40	9	81927	0	73026	12	17	79661	0	20	6	72920	78994	0	1.05	288	471	73030	78995	2.3
263205	STR_AB1_1131_DEFENDER_LI_PR	STR_NPCTITLE_AB1_ARMY_1131	40	0	73163	0	73163	12	17	82076	0	10	6	73555	73048	0	1.05	269	471	73030	82078	2.04
263206	STR_AB1_1131_DEFENDER_DA_PR	STR_NPCTITLE_AB1_ARMY_1131	40	1	73538	0	73163	12	17	82079	0	10	6	73555	73048	0	1.05	269	471	73030	82080	2.04
263207	STR_AB1_1131_DEFENDER_DR_PR	STR_NPCTITLE_AB1_ARMY_1131	40	9	75964	0	73026	12	17	81889	0	10	6	78989	78997	0	1.05	288	471	73030	79386	2.04
263208	STR_AB1_1131_SHIELDPVPON_LI	STR_NPCTITLE_AB1_ARMY_1131	40	16	72917	0	73163	5	17	82155	0	15	6	73555	73048	0	1	269	471	73030	82156	2.3
263209	STR_AB1_1131_SHIELDPVPON_DA	STR_NPCTITLE_AB1_ARMY_1131	40	16	72934	0	73163	5	17	82157	0	15	6	73555	73048	0	1	269	471	73030	82158	2.3
263210	STR_AB1_1131_SHIELDPVPON_DR	STR_NPCTITLE_AB1_ARMY_1131	40	9	81603	0	73026	5	17	82159	0	15	6	78989	78994	0	1.05	288	471	73030	78995	2.3
263211	STR_AB1_1131_SHIELDPVPOFF_LI	STR_NPCTITLE_AB1_ARMY_1131	40	0	73163	0	73163	5	8	73027	0	10	8	73577	73048	0	1	269	471	0	81642	2.1
263212	STR_AB1_1131_SHIELDPVPOFF_DA	STR_NPCTITLE_AB1_ARMY_1131	40	1	73538	0	73163	5	8	73027	0	10	8	73577	73048	0	1	269	471	0	81643	2.1
263213	STR_AB1_1131_SHIELDPVPOFF_DR	STR_NPCTITLE_AB1_ARMY_1131	40	3	75964	0	73026	5	18	73345	0	10	8	81612	76306	0	1	288	471	0	76307	2.1
263214	STR_AB1_1131_VENDER_DR	STR_NPCTITLE_AB1_ARMY_1131	40	3	81603	0	73026	5	8	73345	0	10	8	75867	78339	0	1	288	471	73030	78917	2.1
263215	STR_AB1_1131_VENDER_LI_A	STR_NPCTITLE_CHARACTER_WAREHOUSE_KEEPER_A	40	0	72917	0	73157	5	8	82160	0	10	8	73577	73048	0	1	269	471	0	82161	2.1
263216	STR_AB1_1131_VENDER_LI_B	STR_NPCTITLE_LEGION_WAREHOUSE_KEEPER_A	40	0	72917	0	73157	5	8	82162	0	10	8	73577	73048	0	1	269	471	0	82163	2.1
263217	STR_AB1_1131_VENDER_DA_A	STR_NPCTITLE_CHARACTER_WAREHOUSE_KEEPER_A	40	1	72934	0	73157	5	8	82164	0	10	8	73577	73048	0	1	269	471	0	82165	2.1
263218	STR_AB1_1131_VENDER_DA_B	STR_NPCTITLE_LEGION_WAREHOUSE_KEEPER_A	40	1	72934	0	73157	5	8	82166	0	10	8	73577	73048	0	1	269	471	0	82167	2.1
263219	STR_AB1_1131_GOSSIP_LI	STR_NPCTITLE_SOUL_HEALER_A	45	0	72917	0	73157	14	8	82168	0	10	8	73159	73249	0	1	269	471	0	73250	2
263220	STR_AB1_1131_GOSSIP_DA	STR_NPCTITLE_SOUL_HEALER_A	45	1	72934	0	73157	14	8	82169	0	10	8	73159	73820	0	1	269	471	0	73821	2
263221	STR_AB1_1131_NPC_DR	STR_NPCTITLE_AB1_ARMY_1131	40	3	81603	0	73026	3	8	73345	0	10	8	75867	78339	0	1	288	471	73030	78917	2.1
263222	STR_AB1_1131_DYNTELEPORTER_LI	STR_NPCTITLE_AB1_TELEPORTER_A	40	11	72917	0	73157	14	8	82170	0	15	6	73555	73048	0	1	269	471	73030	81999	2.3
263223	STR_AB1_1131_DYNTELEPORTER_DA	STR_NPCTITLE_AB1_TELEPORTER_A	40	11	72934	0	73157	14	8	82171	0	15	6	73555	73048	0	1	269	471	73030	82120	2.3
263224	STR_AB1_1131_DYNTELEPORTER_DR	STR_NPCTITLE_AB1_TELEPORTER_A	40	9	75964	0	73026	14	8	73345	0	10	8	75867	78339	0	1	288	471	73030	78917	2.1
263225	STR_AB1_1131_GUARD_LI_C_1	STR_NPCTITLE_AB1_ARMY_1131	40	0	73163	0	73163	20	17	82139	0	20	6	82140	80851	0	0.4	285	73881	73030	82141	2.3
263226	STR_AB1_1131_GUARD_LI_C_2	STR_NPCTITLE_AB1_ARMY_1131	40	0	73163	0	73163	20	17	82139	0	20	6	82140	80851	0	0.4	285	73881	73030	82141	2.3
263227	STR_AB1_1131_GUARD_LI_C_3	STR_NPCTITLE_AB1_ARMY_1131	40	0	73163	0	73163	20	17	82139	0	20	6	82140	80851	0	0.4	285	73881	73030	82141	2.3
263228	STR_AB1_1131_GUARD_LI_C_4	STR_NPCTITLE_AB1_ARMY_1131	40	0	73163	0	73163	21	17	82139	0	20	6	82140	80851	0	0.4	285	73881	73030	82141	2.3
263229	STR_AB1_1131_GUARD_LI_C_5	STR_NPCTITLE_AB1_ARMY_1131	40	0	73163	0	73163	21	17	82139	0	20	6	82140	80851	0	0.4	285	73881	73030	82141	2.3
263230	STR_AB1_1131_GUARD_DA_C_1	STR_NPCTITLE_AB1_ARMY_1131	40	1	73538	0	73163	20	17	82139	0	20	6	82140	80851	0	0.4	285	73881	73030	82141	2.3
263231	STR_AB1_1131_GUARD_DA_C_2	STR_NPCTITLE_AB1_ARMY_1131	40	1	73538	0	73163	20	17	82139	0	20	6	82140	80851	0	0.4	285	73881	73030	82141	2.3
