18	4180	
id	desc	type	dispel	hidelog	timemin	timemax	dot	lambda	render	buffaction	moveable	hidelevel	searchlevel	deform	openaerial	noskill	vehicle
10376	STR_CASH_FOOD_POPSKILL_02B_DESC	4	0	135161	135161	136538	135161	136609	0	0	1	0	0	0	0	0	0
10383	STR_ITEM_IDARENA_SKILL_01_ABNORMAL	2	3	0	0	25130	0	136072	136307	0	1	0	0	0	0	0	0
10384	STR_ITEM_IDARENA_SKILL_02_ABNORMAL	2	2	0	0	15053	0	135261	135256	0	1	0	0	0	0	0	0
10385	STR_ITEM_IDARENA_SKILL_03_ABNORMAL	1	0	0	0	69972	135216	136611	136612	0	1	0	0	0	0	0	0
10386	STR_ITEM_IDARENA_SKILL_04_ABNORMAL	1	1	0	0	69972	0	135468	0	0	1	0	0	0	0	0	0
10387	STR_ITEM_IDARENA_SKILL_05_ABNORMAL	1	1	0	0	69972	0	136613	0	0	1	0	0	0	0	0	0
10389	STR_WORLD_XP_BOOST_06_DESC	6	0	0	0	135100	0	136304	0	0	1	0	0	0	0	0	0
10395	STR_CASH_FOOD_L_SHAPE_SHUGO_04_DESC	1	0	135153	135153	135626	135153	136614	0	0	1	0	0	0	0	0	0
10396	STR_CASH_FOOD_D_SHAPE_SHUGO_04_DESC	1	0	135153	135153	135626	135153	136615	0	0	1	0	0	0	0	0	0
10397	STR_CASH_FOOD_L_SHAPE_SHUGO_05_DESC	1	0	135197	135197	136616	135197	136617	0	0	1	0	0	0	0	0	0
10398	STR_CASH_FOOD_D_SHAPE_SHUGO_05_DESC	1	0	135197	135197	136616	135197	136618	0	0	1	0	0	0	0	0	0
11471	0	0	0	0	0	25130	135739	136619	0	0	1	0	0	0	0	0	0
11472	0	2	0	0	0	25130	0	135189	0	0	1	0	0	0	0	0	0
11473	0	0	0	0	0	0	0	136620	0	0	1	0	0	0	0	0	0
11474	0	0	0	0	0	0	0	136621	0	0	1	0	0	0	0	0	0
11475	0	0	0	0	0	0	0	135124	0	0	1	0	0	0	0	0	0
11476	0	0	0	0	0	0	0	136622	0	0	1	0	0	0	0	0	0
11477	0	0	0	0	0	0	0	136623	0	0	1	0	0	0	0	0	0
11478	0	0	0	0	0	0	0	136624	0	0	1	0	0	0	0	0	0
11479	0	0	0	0	0	0	0	136625	0	0	1	0	0	0	0	0	0
11480	0	0	0	0	0	0	0	136626	0	0	1	0	0	0	0	0	0
11481	0	0	0	0	0	0	0	136627	0	0	1	0	0	0	0	0	0
11482	0	0	0	0	0	0	0	135130	0	0	1	0	0	0	0	0	0
11483	0	0	0	0	0	0	0	135105	0	0	1	0	0	0	0	0	0
11484	0	0	0	0	0	0	0	136621	0	0	1	0	0	0	0	0	0
11485	0	0	0	0	0	0	0	135106	0	0	1	0	0	0	0	0	0
11486	0	0	0	0	0	0	0	136626	0	0	1	0	0	0	0	0	0
11487	0	0	0	0	0	0	0	136627	0	0	1	0	0	0	0	0	0
11489	0	1	0	0	0	70446	136628	136629	0	0	1	0	0	0	0	0	0
11491	0	2	0	0	0	15162	135483	136630	0	0	1	0	0	0	0	0	0
11492	0	1	0	0	0	15198	0	136631	0	0	1	0	0	0	0	0	0
11494	0	2	0	0	0	25130	0	135189	0	0	1	0	0	0	0	0	0
11495	0	0	0	0	0	0	0	136632	0	0	1	0	0	0	0	0	0
11496	0	0	0	0	0	0	0	136633	0	0	1	0	0	0	0	0	0
11497	0	0	0	0	0	0	0	136634	0	0	1	0	0	0	0	0	0
11498	0	0	0	0	0	0	0	136635	0	0	1	0	0	0	0	0	0
11499	0	0	0	0	0	0	0	135116	0	0	1	0	0	0	0	0	0
11500	STR_SKILL_STIGMA_ROBUSTBLOW_ABNORMAL	2	0	0	0	15162	135358	136636	0	0	1	0	0	0	0	0	0
11501	STR_SKILL_STIGMA_COUNTERSLASH_ABNORMAL	2	0	0	0	25130	0	135189	135190	0	1	0	0	0	0	0	0
11505	STR_SKILL_STIGMA_FLAMECAGE_G1_ABNORMAL	2	0	135161	135161	136146	135574	136637	0	0	1	0	0	0	0	0	0
11508	STR_SKILL_STIGMA_ROBUSTBLOW_G1_ABNORMAL	2	0	0	0	21869	135358	136638	0	0	1	0	0	0	0	0	0
11509	STR_SKILL_STIGMA_COUNTERSLASH_G1_ABNORMAL	2	0	0	0	25130	0	135189	135190	0	1	0	0	0	0	0	0
11512	STR_SKILL_STIGMA_STUNNINGHAND_G1_ABNORMAL	2	0	0	0	15132	0	135189	0	0	1	0	0	0	0	0	0
11514	STR_SKILL_STIGMA_BLINDINGLIGHT_G1_ABNORMAL	2	0	0	0	15057	0	135436	0	0	1	0	0	0	0	0	0
11515	STR_SKILL_STIGMA_IMBUEEARTH_G1_ABNORMAL	1	0	0	0	135097	135617	136639	135393	0	1	0	0	0	0	0	0
11516	STR_SKILL_STIGMA_ENTANGLESHOT_G1_ABNORMAL	2	0	0	0	15061	0	135248	135190	0	1	0	0	0	0	0	0
11517	STR_SKILL_STIGMA_DASHATTACK_G1_ABNORMAL	2	0	0	0	25176	0	135189	0	0	1	0	0	0	0	0	0
11518	STR_SKILL_STIGMA_ARMORBREAK_G1_ABNORMAL	2	0	0	0	15091	0	135187	0	0	1	0	0	0	0	0	0
11521	STR_SKILL_STIGMA_MYSTICSHELL_G1_ABNORMAL	1	0	135161	135161	136640	135757	136641	0	0	1	0	0	0	0	0	0
11522	STR_SKILL_STIGMA_BLINDSIDE_G1_ABNORMAL	2	0	0	0	25176	0	135189	135190	0	1	0	0	0	0	0	0
11523	STR_SKILL_STIGMA_GRAVITYCAGE_G3_ABNORMAL	2	0	0	0	15270	135358	136642	0	0	1	0	0	0	0	0	0
11524	STR_SKILL_STIGMA_IMBUEWIND_G2_ABNORMAL	1	0	0	0	135097	135440	136643	0	0	1	0	0	0	0	0	0
11526	STR_SKILL_STIGMA_GUARDIAN_G1_ABNORMAL	1	0	0	0	70012	135301	136644	0	0	1	0	0	0	0	0	0
11527	STR_SKILL_STIGMA_PARRYFOCUS_G1_ABNORMAL	1	0	0	0	15072	0	135624	0	0	1	0	0	0	0	0	0
11529	STR_SKILL_STIGMA_BACKDASHSTAB_G1_ABNORMAL	2	0	0	0	25130	0	135189	135190	0	1	0	0	0	0	0	0
11530	0	2	0	0	0	21869	135358	136645	0	0	1	0	0	0	0	0	0
11531	STR_SKILL_STIGMA_COUNTERSLASH_G2_ABNORMAL	2	0	0	0	25130	0	135189	135190	0	1	0	0	0	0	0	0
11532	STR_SKILL_STIGMA_IMBUEEARTH_G1_ABNORMAL	1	0	0	0	70008	135490	136639	135393	0	1	0	0	0	0	0	0
11533	STR_SKILL_STIGMA_ENTANGLESHOT_G1_ABNORMAL	2	0	0	0	15061	0	135248	135190	0	1	0	0	0	0	0	0
11534	STR_SKILL_STIGMA_DASHATTACK_G1_ABNORMAL	2	0	0	0	25176	0	135189	0	0	1	0	0	0	0	0	0
11536	STR_SKILL_STIGMA_IMBUEWIND_G2_ABNORMAL	1	0	0	0	70008	135617	136643	0	0	1	0	0	0	0	0	0
11539	STR_SKILL_STIGMA_BACKDASHSTAB_G1_ABNORMAL	2	0	0	0	25130	0	135189	135190	0	1	0	0	0	0	0	0
11540	STR_SKILL_STIGMA_POTENTIALHEALTH_ABNORMAL	1	0	0	0	135097	0	135923	0	0	1	0	0	0	0	0	0
11542	STR_SKILL_STIGMAI_HOWLING_ABNORMAL	2	0	0	0	15072	0	136646	0	0	1	0	0	0	0	0	0
11544	0	0	0	135161	135161	135161	135574	136647	0	0	1	0	0	0	0	0	0
11545	STR_SKILL_STIGMAI_STEADINESS_ABNORMAL	1	0	0	0	15072	0	135238	0	0	1	0	0	0	0	0	0
11546	0	0	0	0	0	0	0	135124	0	0	1	0	0	0	0	0	0
11547	0	0	0	0	0	0	135144	136648	0	0	1	0	0	0	0	0	0
11548	0	0	0	0	0	0	0	135124	0	0	1	0	0	0	0	0	0
11549	STR_SKILL_KN_HOLYWRATH_G1_ABNORMAL	1	0	0	0	15061	135216	136649	0	0	1	0	0	0	0	0	0
11550	STR_SKILL_KN_DIVINEPOWER_ABNORMAL	1	0	0	0	15072	0	136650	0	0	1	0	0	0	0	0	0
11551	STR_SKILL_KN_EARTHSHACKLE_G1_ABNORMAL	2	0	0	0	15057	0	135319	135208	0	1	0	0	0	0	0	0
11555	STR_SKILL_KN_BREAKPOWER_G1_ABNORMAL	2	0	0	0	15072	0	135296	0	0	1	0	0	0	0	0	0
11556	STR_SKILL_KN_STEADINESS_G1_ABNORMAL	1	0	0	0	15072	0	135238	0	0	1	0	0	0	0	0	0
11557	STR_SKILL_RA_BACKDASHSTAB_G1_ABNORMAL	2	0	0	0	25130	0	135189	135190	0	1	0	0	0	0	0	0
11558	STR_SKILL_SC_SPIRITOFGALE_G1_ABNORMAL	1	0	0	0	15072	135216	135368	135369	0	1	0	0	0	0	0	0
11560	STR_SKILL_RA_SPOUTARROW_G1_ABNORMAL	2	0	0	0	15270	135240	136651	0	0	1	0	0	0	0	0	0
11563	STR_SKILL_RA_MARKSMANMODE_G1_ABNORMAL	0	0	135161	135161	135161	135161	136652	0	0	1	0	0	0	0	0	0
11565	STR_SKILL_RA_RAPIDBOW_G1_ABNORMAL	1	0	135161	135161	135478	136653	136654	0	0	1	0	0	0	0	0	0
11567	STR_SKILL_AS_CLEARFOCUS_G1_ABNORMAL	1	0	0	0	70010	0	135438	0	0	1	0	0	0	0	0	0
11568	STR_SKILL_AS_STRIKINGINTENTION_G1_ABNORMAL	1	0	135161	135161	135191	135161	135448	0	0	1	0	0	0	0	0	0
11569	STR_SKILL_AS_BLINDSIDE_G1_ABNORMAL	2	0	0	0	25176	0	135189	135190	0	1	0	0	0	0	0	0
11571	STR_SKILL_AS_WINDWALK_G1_ABNORMAL	1	0	0	0	15057	0	136655	0	0	1	0	0	0	0	0	0
11572	STR_SKILL_AS_BLINDINGBURST_G1_ABNORMAL	2	0	0	0	15091	0	135436	135437	0	1	0	0	0	0	0	0
11574	STR_SKILL_PR_BLINDINGLIGHT_G1_ABNORMAL	2	0	0	0	15057	0	135436	135437	0	1	0	0	0	0	0	0
11575	STR_SKILL_PR_MEDITATION_G1_ABNORMAL	1	0	0	0	69972	135358	136656	0	0	1	0	0	0	0	0	0
11576	STR_SKILL_PR_COURSEWOUND_G1_ABNORMAL	2	0	135161	135161	136657	135574	136658	0	0	1	0	0	0	0	0	0
11577	STR_SKILL_PR_SKINOFTHORN_G1_ABNORMAL	1	0	0	0	15072	135216	136659	0	0	1	0	0	0	0	0	0
11579	STR_SKILL_PR_BLESSEDSHIELD_G1_ABNORMAL	1	0	135161	135161	135200	135523	136660	0	0	1	0	0	0	0	0	0
11580	STR_SKILL_PR_FOCUSCASTING_G1_ABNORMAL	1	0	0	0	15057	0	135534	0	0	1	0	0	0	0	0	0
11581	STR_SKILL_PR_TREMOR_G1_ABNORMAL	2	0	0	0	25130	0	135189	135190	0	1	0	0	0	0	0	0
11582	0	0	0	0	0	0	0	136661	0	0	1	0	0	0	0	0	0
11583	0	0	0	0	0	0	0	136662	0	0	1	0	0	0	0	0	0
11584	0	0	0	0	0	0	0	136663	0	0	1	0	0	0	0	0	0
11585	0	0	0	0	0	0	0	136664	0	0	1	0	0	0	0	0	0
11587	STR_SKILL_CH_HEALINGTANK_G1_ABNORMAL	2	0	0	0	69972	135216	136665	0	0	1	0	0	0	0	0	0
11588	0	0	0	0	0	0	0	136666	0	0	1	0	0	0	0	0	0
11589	STR_SKILL_CH_ARCANEAFTERSHOCK_G1_ABNORMAL	2	0	0	0	135097	135647	136667	135649	0	1	0	0	0	0	0	0
11590	STR_SKILL_WI_STUNNINGHAND_G1_ABNORMAL	2	0	0	0	15132	0	135189	135190	0	1	0	0	0	0	0	0
11596	STR_SKILL_WI_GAINMANA_ABNORMAL	1	0	135161	135161	135191	136668	136669	0	0	1	0	0	0	0	0	0
11597	STR_SKILL_WI_CURSEDTREE_G1_ABNORMAL	2	0	135197	135197	135291	135197	136670	0	0	1	0	0	0	0	0	0
11598	STR_SKILL_WI_SOULFREEZE_G1_ABNORMAL	2	0	0	0	15053	0	135389	135390	0	1	0	0	0	0	0	0
11599	STR_SKILL_WI_QUICKCASTING_G1_ABNORMAL	1	0	135161	135161	135200	135161	135760	0	0	1	0	0	0	0	0	0
11603	STR_SKILL_EL_PET_ELEMENTALWRAITH_G1_ABNORMAL	1	0	135161	135161	135825	135161	136671	0	0	1	0	0	0	0	0	0
11606	STR_SKILL_EL_FEAR_G1_ABNORMAL	2	0	0	0	15065	0	135910	135364	0	1	0	0	0	0	0	0
11609	STR_SKILL_EL_TERRORSPIRIT_G1_ABNORMAL	2	0	0	0	15072	0	135910	135364	0	1	0	0	0	0	0	0
11610	0	0	0	0	0	0	0	135109	0	0	1	0	0	0	0	0	0
11611	0	0	0	0	0	0	0	135110	0	0	1	0	0	0	0	0	0
11612	0	0	0	0	0	0	0	135111	0	0	1	0	0	0	0	0	0
11613	0	0	0	0	0	0	0	135113	0	0	1	0	0	0	0	0	0
11614	0	0	0	0	0	0	0	135114	0	0	1	0	0	0	0	0	0
11615	0	0	0	0	0	0	0	135115	0	0	1	0	0	0	0	0	0
11616	0	0	0	0	0	0	0	135128	0	0	1	0	0	0	0	0	0
11617	0	0	0	0	0	0	0	135134	0	0	1	0	0	0	0	0	0
11618	0	0	0	0	0	0	0	135138	0	0	1	0	0	0	0	0	0
11879	0	0	0	135161	135161	135161	135161	136672	0	0	1	0	0	0	0	0	0
11880	0	0	0	135161	135161	135161	135161	136673	0	0	1	0	0	0	0	0	0
11881	0	0	0	135161	135161	135161	135161	136674	0	0	1	0	0	0	0	0	0
11882	STR_SYSTEM_SKILL_TEST_LIGHT_RANKERSKILL_ACTIVE_01_ABNORMAL	1	0	135153	135153	135220	135153	136675	0	0	1	0	0	0	0	0	0
11883	STR_SYSTEM_SKILL_TEST_LIGHT_RANKERSKILL_ACTIVE_02_ABNORMAL	1	0	135153	135153	135220	135153	136676	0	0	1	0	0	0	0	0	0
11885	STR_SKILL_DARK_AVATAR_G1_L_ABNORMAL	1	1	135161	135161	135883	135161	136677	0	0	1	0	0	0	0	0	0
11886	STR_SKILL_DARK_AVATAR_G1_L_ABNORMAL	1	1	135161	135161	135883	135161	136678	0	0	1	0	0	0	0	0	0
11887	STR_SKILL_DARK_AVATAR_G1_L_ABNORMAL	1	1	135161	135161	135883	135161	136679	0	0	1	0	0	0	0	0	0
11888	STR_SKILL_DARK_AVATAR_G1_L_ABNORMAL	1	1	135161	135161	135883	135161	136680	0	0	1	0	0	0	0	0	0
11889	STR_SKILL_DARK_AVATAR_G1_L_ABNORMAL	1	1	135161	135161	135883	135161	136681	0	0	1	0	0	0	0	0	0
11890	STR_SKILL_DARK_AVATAR_G1_L_ABNORMAL	1	1	135161	135161	135883	135161	136682	0	0	1	0	0	0	0	0	0
11891	STR_SKILL_DARK_AVATAR_G1_L_ABNORMAL	1	1	135161	135161	135883	135161	136683	0	0	1	0	0	0	0	0	0
11892	STR_SKILL_DARK_AVATAR_G1_L_ABNORMAL	1	1	135161	135161	135883	135161	136684	0	0	1	0	0	0	0	0	0
11893	STR_SKILL_DARK_AVATAR_G1_L_ABNORMAL	1	1	135161	135161	135883	135161	136685	0	0	1	0	0	0	0	0	0
11894	STR_SKILL_DARK_AVATAR_G1_L_ABNORMAL	1	1	135161	135161	135883	135161	136686	0	0	1	0	0	0	0	0	0
11903	STR_SKILL_ABYSS_RANKERSKILL_ABYSSIANFIELD_G1_ABNORMAL	1	1	0	0	69972	135216	136687	0	0	1	0	0	0	0	0	0
11904	STR_SKILL_ABYSS_RANKERSKILL_DEVANIANSHOCK_G1_ABNORMAL	2	0	0	0	15053	0	135189	135190	0	1	0	0	0	0	0	0
11905	STR_SKILL_ABYSSIANCHAINBOLT_G1_PENALTY_ABNORMAL	2	0	0	0	15072	0	136251	0	0	1	0	0	0	0	0	0
11906	STR_SKILL_ABYSS_RANKERSKILL_DEATHRAY_G1_ABNORMAL	0	0	0	0	15053	135739	136688	0	0	1	0	0	0	0	0	0
11907	STR_SKILL_DARK_AVATAR_G1_L_ABNORMAL	0	1	135161	135161	135883	135161	136246	0	0	1	0	0	0	0	0	0
11908	STR_SKILL_DARK_AVATAR_G1_L_ABNORMAL	0	1	135161	135161	135883	135161	136247	0	0	1	0	0	0	0	0	0
11909	STR_SKILL_DARK_AVATAR_G1_L_ABNORMAL	0	1	135161	135161	135883	135161	136248	0	0	1	0	0	0	0	0	0
11910	STR_SKILL_DARK_AVATAR_G1_L_ABNORMAL	0	1	135161	135161	135883	135161	136249	0	0	1	0	0	0	0	0	0
11911	STR_SKILL_DARK_AVATAR_G1_L_ABNORMAL	0	1	135161	135161	135883	135161	136250	0	0	1	0	0	0	0	0	0
11912	STR_SKILL_DARK_AVATAR_G1_L_ABNORMAL	0	1	135161	135161	135883	135161	136246	0	0	1	0	0	0	0	0	0
11913	STR_SKILL_DARK_AVATAR_G1_L_ABNORMAL	0	1	135161	135161	135883	135161	136247	0	0	1	0	0	0	0	0	0
11914	STR_SKILL_DARK_AVATAR_G1_L_ABNORMAL	0	1	135161	135161	135883	135161	136248	0	0	1	0	0	0	0	0	0
11915	STR_SKILL_DARK_AVATAR_G1_L_ABNORMAL	0	1	135161	135161	135883	135161	136249	0	0	1	0	0	0	0	0	0
11916	STR_SKILL_DARK_AVATAR_G1_L_ABNORMAL	0	1	135161	135161	135883	135161	136250	0	0	1	0	0	0	0	0	0
12036	0	2	2	0	0	15033	0	135189	135190	0	1	0	0	0	0	0	0
12037	0	2	2	0	0	25176	0	135189	135190	0	1	0	0	0	0	0	0
12038	0	2	2	0	0	15132	0	135189	135190	0	1	0	0	0	0	0	0
12042	STR_SKILL_ABYSS_ARTIFACT_CUREODMOON_G1_ABNORMAL	1	1	0	0	135889	135216	136689	130500	0	1	0	0	0	0	0	0
12043	STR_SKILL_ABYSS_ARTIFACT_EXPOSUREOFMOON_G1_ABNORMAL	2	2	0	0	15165	135399	136690	0	0	1	0	0	0	0	0	0
12044	STR_SKILL_ABYSS_ARTIFACT_HANDOFMIRAGE_G1_ABNORMAL	2	2	135161	135161	135825	135192	136691	130506	0	1	0	0	0	0	0	0
12045	STR_SKILL_ABYSS_ARTIFACT_RAINOFSILENCE_G1_ABNORMAL	1	1	0	0	135097	0	135458	130509	0	1	0	0	0	0	0	0
12046	STR_SKILL_ABYSS_ARTIFACT_SANDSTORM_G1_ABNORMAL	2	2	0	0	69972	135483	136692	130512	0	1	0	0	0	0	0	0
12047	STR_SKILL_ABYSS_ARTIFACT_BREATHOFHEAVEN_G1_ABNORMAL	1	1	135161	135161	135691	135161	136693	130515	0	1	0	0	0	0	0	0
12048	STR_SKILL_ABYSS_ARTIFACT_CURSEOFHEAVEN_G1_ABNORMAL	2	2	135161	135161	135883	136694	136695	130506	0	1	0	0	0	0	0	0
12050	STR_SKILL_ABYSS_DEF_40L_80_DMG_G1_ABNORMAL	2	2	0	0	15033	0	135189	135190	0	1	0	0	0	0	0	0
12051	STR_SKILL_ABYSS_DEF_40L_80_DMG_G1_ABNORMAL	2	2	0	0	15033	0	135189	135190	0	1	0	0	0	0	0	0
12052	STR_SKILL_ABYSS_DEF_40L_80_DMG_G1_ABNORMAL	2	2	0	0	15033	0	135189	135190	0	1	0	0	0	0	0	0
12053	STR_SKILL_ABYSS_DEF_40L_80_DMG_G1_ABNORMAL	2	2	0	0	15033	0	135189	135190	0	1	0	0	0	0	0	0
12055	0	2	2	0	0	15053	0	135189	135190	0	1	0	0	0	0	0	0
12056	STR_SKILL_ABYSS_ARTIFACT_AIRBIND_G1_ABNORMAL	2	2	0	0	15083	0	131668	136033	0	1	0	0	0	0	0	0
12057	STR_SKILL_ABYSS_ARTIFACT_LEGENDOFPHANTOM1_G1_ABNORMAL	1	1	135153	135153	135656	136159	136696	130533	0	1	0	0	0	0	0	0
12058	STR_SKILL_ABYSS_ARTIFACT_LEGENDOFPHANTOM2_G1_ABNORMAL	2	2	135197	135197	136697	135197	136698	130533	0	1	0	0	0	0	0	0
12059	STR_SKILL_ABYSS_ARTIFACT_ULTRAFIRERAMPAGE_G1_ABNORMAL	2	2	0	0	25176	0	135189	135190	0	1	0	0	0	0	0	0
12060	STR_SKILL_ABYSS_ARTIFACT_CALLOFDIVINE_G1_ABNORMAL	1	1	135161	135161	135691	136699	136700	130500	0	1	0	0	0	0	0	0
12061	STR_SKILL_ABYSS_DEF_LOW_KN_40L_40_FIREDMG_G1_ABNORMAL	2	2	135161	135161	136701	135161	136702	135190	0	1	0	0	0	0	0	0
12062	STR_SKILL_ABYSS_DEF_MIDDLE_KN_40L_60_FIREDMG_G1_ABNORMAL	2	2	135161	135161	136703	135161	136702	135190	0	1	0	0	0	0	0	0
12063	STR_SKILL_ABYSS_DEF_HIGH_KN_40L_80_FIREDMG_G1_ABNORMAL	2	2	135161	135161	136704	135161	136702	135190	0	1	0	0	0	0	0	0
12070	STR_SKILL_ABYSS_REWARD_WEATERNCIEL_G1_ABNORMAL	1	1	0	0	70978	0	136225	0	0	1	0	0	0	0	0	0
12071	STR_SKILL_ABYSS_REWARD_EASTERNCIEL_G1_ABNORMAL	1	1	135161	135161	136245	135161	136705	0	0	1	0	0	0	0	0	0
12072	STR_SKILL_ABYSS_REWARD_SULFURTREE_G1_ABNORMAL	1	1	0	0	70978	0	135480	0	0	1	0	0	0	0	0	0
12073	STR_SKILL_ABYSS_REWARD_ANCIENTRHOO_G1_ABNORMAL	1	1	0	0	135489	0	136706	0	0	1	0	0	0	0	0	0
12074	STR_SKILL_ABYSS_REWARD_ASTERIA_G1_ABNORMAL	1	1	0	0	135489	0	136707	0	0	1	0	0	0	0	0	0
12075	STR_SKILL_ABYSS_REWARD_CROTAN_G1_ABNORMAL	1	1	135161	135161	135679	135161	136708	0	0	1	0	0	0	0	0	0
12076	STR_SKILL_ABYSS_REWARD_DKISAS_G1_ABNORMAL	1	1	0	0	135489	0	136709	0	0	1	0	0	0	0	0	0
12077	STR_SKILL_ABYSS_REWARD_LAMIREN_G1_ABNORMAL	1	1	0	0	135489	0	136710	0	0	1	0	0	0	0	0	0
12079	STR_SKILL_ABYSS_ARTIFACT_EXPOSUREOFMOON_G2_ABNORMAL	2	2	0	0	15165	135399	136711	0	0	1	0	0	0	0	0	0
12080	STR_SKILL_ABYSS_ARTIFACT_CUREODMOON_G2_ABNORMAL	1	1	0	0	135889	135216	136712	130500	0	1	0	0	0	0	0	0
12081	STR_SKILL_ABYSS_ARTIFACT_SANDSTORM_G2_ABNORMAL	2	2	0	0	69972	135483	136713	130512	0	1	0	0	0	0	0	0
12082	STR_SKILL_ABYSS_ARTIFACT_RAINOFSILENCE_G2_ABNORMAL	1	1	0	0	135097	0	135458	130509	0	1	0	0	0	0	0	0
12083	STR_SKILL_ABYSS_ARTIFACT_AIRBIND_G1_ABNORMAL	2	2	0	0	15083	0	131668	136033	0	1	0	0	0	0	0	0
12084	STR_SKILL_ABYSS_ARTIFACT_LEGENDOFPHANTOM1_G2_ABNORMAL	1	1	135153	135153	135656	136159	136696	130533	0	1	0	0	0	0	0	0
12085	STR_SKILL_ABYSS_ARTIFACT_JUDGMENTOFDEATH_G2_ABNORMAL	1	1	135153	135153	135347	136159	136160	129179	0	1	0	0	0	0	0	0
12086	STR_SKILL_ABYSS_ARTIFACT_LEGENDOFPHANTOM2_G2_ABNORMAL	2	2	135197	135197	136697	135197	136698	130533	0	1	0	0	0	0	0	0
12087	STR_SKILL_ABYSS_ARTIFACT_BREATHOFHEAVEN_G2_ABNORMAL	1	1	135161	135161	135691	135161	136693	130515	0	1	0	0	0	0	0	0
12088	STR_SKILL_ABYSS_ARTIFACT_CURSEOFHEAVEN_G2_ABNORMAL	2	2	135161	135161	135883	136694	136695	130506	0	1	0	0	0	0	0	0
12089	STR_SKILL_ABYSS_ARTIFACT_HANDOFMIRAGE_G2_ABNORMAL	2	2	135161	135161	135825	135192	136691	130506	0	1	0	0	0	0	0	0
12091	STR_SKILL_ABYSS_ARTIFACT_ULTRAFIRERAMPAGE_G2_ABNORMAL	2	2	0	0	25176	0	135189	135190	0	1	0	0	0	0	0	0
12092	STR_SKILL_ABYSS_ARTIFACT_CALLOFDIVINE_G2_ABNORMAL	1	1	135161	135161	135691	136699	136714	130500	0	1	0	0	0	0	0	0
12093	STR_SKILL_ABYSS_DEF_LOW_KN_45L_40_FIREDMG_G1_ABNORMAL	2	2	135161	135161	136701	135161	136702	135190	0	1	0	0	0	0	0	0
12094	STR_SKILL_ABYSS_DEF_HIGH_KN_45L_80_FIREDMG_G1_ABNORMAL	2	2	135161	135161	136704	135161	136702	135190	0	1	0	0	0	0	0	0
12099	STR_SKILL_ABYSS_DEF_LOW_KN_50L_40_FIREDMG_G1_ABNORMAL	2	2	135161	135161	136701	135161	136702	135190	0	1	0	0	0	0	0	0
12100	STR_SKILL_ABYSS_DEF_HIGH_KN_50L_80_FIREDMG_G1_ABNORMAL	2	2	135161	135161	136704	135161	136702	135190	0	1	0	0	0	0	0	0
12103	STR_LF4_REWARD_NORTHERNFORTRESS_G1_ABNORMAL	1	1	0	0	136360	0	136715	0	0	1	0	0	0	0	0	0
12104	STR_LF4_ARTIFACT_CUREODMOON_G1_ABNORMAL	1	1	135161	135161	136716	135523	136717	130500	0	1	0	0	0	0	0	0
12105	STR_LF4_ARTIFACT_RAINOFSILENCE_G1_ABNORMAL	1	1	0	0	15072	0	135458	130509	0	1	0	0	0	0	0	0
12106	STR_LF4_REWARD_SOUTHERNFORTRESS_G1_ABNORMAL	1	1	0	0	136360	0	136718	0	0	1	0	0	0	0	0	0
12107	STR_LF4_ARTIFACT_LEGENDOFPHANTOM1_G1_ABNORMAL	2	0	0	0	15165	0	136719	130533	0	1	0	0	0	0	0	0
12108	STR_LF4_ARTIFACT_AIRBIND_G1_ABNORMAL	2	2	0	0	21869	0	131668	136033	0	1	0	0	0	0	0	0
12109	STR_DF4_REWARD_NORTHERNFORTRESS_G1_ABNORMAL	1	1	0	0	136360	0	136718	0	0	1	0	0	0	0	0	0
12110	STR_DF4_ARTIFACT_LEGENDOFPHANTOM1_G1_ABNORMAL	2	0	0	0	15165	0	136720	130533	0	1	0	0	0	0	0	0
12111	STR_DF4_ARTIFACT_AIRBIND_G1_ABNORMAL	2	2	0	0	21869	0	131668	136033	0	1	0	0	0	0	0	0
12112	STR_DF4_REWARD_SOUTHERNFORTRESS_G1_ABNORMAL	1	1	0	0	136360	0	136715	0	0	1	0	0	0	0	0	0
12113	STR_DF4_ARTIFACT_CUREODMOON_G1_ABNORMAL	1	1	135161	135161	136716	135523	136717	130500	0	1	0	0	0	0	0	0
12114	STR_DF4_ARTIFACT_RAINOFSILENCE_G1_ABNORMAL	1	1	0	0	15072	0	135458	130509	0	1	0	0	0	0	0	0
12115	STR_LF4_TAKEN_NORTHERNFORTRESS_G1_ABNORMAL	6	0	0	0	0	0	136721	0	0	1	0	0	0	0	0	0
12116	STR_LF4_TAKEN_SOUTHERNFORTRESS_G1_ABNORMAL	1	1	0	0	135489	0	136722	0	0	1	0	0	0	0	0	0
12117	STR_DF4_TAKEN_NORTHERNFORTRESS_G1_ABNORMAL	6	0	0	0	0	0	136721	0	0	1	0	0	0	0	0	0
12118	STR_DF4_TAKEN_SOUTHERNFORTRESS_G1_ABNORMAL	1	1	0	0	135489	0	136722	0	0	1	0	0	0	0	0	0
12119	STR_LF4_OWNED_GODELITE_G1_ABNORMAL	1	1	0	0	135489	0	136723	0	0	1	0	0	0	0	0	0
12120	STR_DF4_OWNED_GODELITE_G1_ABNORMAL	1	1	135161	135161	136724	135161	136725	0	0	1	0	0	0	0	0	0
16385	STR_NCH_HEALINSR_NR_DESC_ABNORMAL	1	1	135161	135161	136726	136727	136728	0	0	1	0	0	0	0	0	0
