36	8161	
id	name	desc	icon	itemtype	itemlevel	playerlevel	sex	civ	quality	tradein	price	sellnpc	deal	breakable	storage	expire	sound	mataudio	mesh	meshbattle	fxidle	fxbattle	soul	gem	god	changeskin	dismantle	charge	lambda	attackdelay	attacktype	attrmain	attrbonus	attrcharge1	attrcharge2
100900297	STR_2HSWORD_N_C2_47C	0	32964	1021	47	15188	0	3	1	0	1955850	1	1	1	2	0	32917	300	32944	0	0	0	10	1	1	1	1	0	0	2.4	0	32972	29902	0	0
100900298	STR_2HSWORD_D_N_C2_12B	0	32964	1021	12	15165	0	3	1	0	10750	1	1	1	2	0	32917	300	32938	0	0	0	10	1	1	1	1	0	0	2.4	0	32965	26982	0	0
100900299	STR_2HSWORD_D_N_C2_17B	0	32964	1021	17	15168	0	3	1	0	21100	1	1	1	2	0	32917	300	32939	0	0	0	10	1	1	1	1	0	0	2.4	0	32966	21535	0	0
100900300	STR_2HSWORD_D_N_C2_22B	0	32964	1021	22	201	0	3	1	0	48700	1	1	1	2	0	32917	300	32940	0	0	0	10	1	1	1	1	0	0	2.4	0	32967	25896	0	0
100900301	STR_2HSWORD_D_N_C2_27B	0	32964	1021	27	15174	0	3	1	0	112550	1	1	1	2	0	32917	300	32941	0	0	0	10	1	1	1	1	0	0	2.4	0	32968	29898	0	0
100900302	STR_2HSWORD_D_N_C2_32B	0	32964	1021	32	15177	0	3	1	0	262800	1	1	1	2	0	32917	300	32959	0	0	0	10	1	1	1	1	0	0	2.4	0	32969	25901	0	0
100900303	STR_2HSWORD_D_N_C2_37B	0	32964	1021	37	15181	0	3	1	0	759200	1	1	1	2	0	32917	300	32942	0	0	0	10	1	1	1	1	0	0	2.4	0	32970	29754	0	0
100900304	STR_2HSWORD_D_N_C2_42B	0	32964	1021	42	15184	0	3	1	0	1580350	1	1	1	2	0	32917	300	32943	0	0	0	10	1	1	1	1	0	0	2.4	0	32971	26523	0	0
100900305	STR_2HSWORD_D_N_C2_47B	0	32964	1021	47	15188	0	3	1	0	1955850	1	1	1	2	0	32917	300	32944	0	0	0	10	1	1	1	1	0	0	2.4	0	32972	29903	0	0
100900306	STR_2HSWORD_D_N_C2_12C	0	32964	1021	12	15165	0	3	1	0	10750	1	1	1	2	0	32917	300	32938	0	0	0	10	1	1	1	1	0	0	2.4	0	32965	16131	0	0
100900307	STR_2HSWORD_D_N_C2_17C	0	32964	1021	17	15168	0	3	1	0	21100	1	1	1	2	0	32917	300	32939	0	0	0	10	1	1	1	1	0	0	2.4	0	32966	18914	0	0
100900308	STR_2HSWORD_D_N_C2_22C	0	32964	1021	22	201	0	3	1	0	48700	1	1	1	2	0	32917	300	32940	0	0	0	10	1	1	1	1	0	0	2.4	0	32967	26289	0	0
100900309	STR_2HSWORD_D_N_C2_27C	0	32964	1021	27	15174	0	3	1	0	112550	1	1	1	2	0	32917	300	32941	0	0	0	10	1	1	1	1	0	0	2.4	0	32968	17338	0	0
100900310	STR_2HSWORD_D_N_C2_32C	0	32964	1021	32	15177	0	3	1	0	262800	1	1	1	2	0	32917	300	32959	0	0	0	10	1	1	1	1	0	0	2.4	0	32969	29899	0	0
100900311	STR_2HSWORD_D_N_C2_37C	0	32964	1021	37	15181	0	3	1	0	759200	1	1	1	2	0	32917	300	32942	0	0	0	10	1	1	1	1	0	0	2.4	0	32970	16134	0	0
100900312	STR_2HSWORD_D_N_C2_42C	0	32964	1021	42	15184	0	3	1	0	1580350	1	1	1	2	0	32917	300	32943	0	0	0	10	1	1	1	1	0	0	2.4	0	32971	29901	0	0
100900313	STR_2HSWORD_D_N_C2_47C	0	32964	1021	47	15188	0	3	1	0	1955850	1	1	1	2	0	32917	300	32944	0	0	0	10	1	1	1	1	0	0	2.4	0	32972	29902	0	0
100900314	STR_2HSWORD_N_R1_14B	0	32928	1021	14	15138	0	3	2	0	17950	1	2	1	2	0	32917	304	32922	0	0	0	10	2	1	1	1	0	0	2.4	0	32966	29899	0	0
100900315	STR_2HSWORD_N_R1_19B	0	32928	1021	19	207	0	3	2	0	34350	1	2	1	2	0	32917	304	32945	0	0	0	10	2	1	1	1	0	0	2.4	0	32967	29900	0	0
100900316	STR_2HSWORD_N_R1_24B	0	32928	1021	24	15142	0	3	2	0	88450	1	2	1	2	0	32917	304	32946	0	0	0	10	2	1	1	1	0	0	2.4	0	32968	26333	0	0
100900317	STR_2HSWORD_N_R1_29B	0	32928	1021	29	15145	0	3	2	0	191250	1	2	1	2	0	32917	304	32947	0	0	0	10	2	1	1	1	0	0	2.4	0	32969	30003	0	0
100900318	STR_2HSWORD_N_R1_34B	0	32928	1021	34	15148	0	3	2	0	501500	1	2	1	2	0	32917	304	32918	0	0	0	10	2	1	1	1	0	0	2.4	0	32970	26541	0	0
100900319	STR_2HSWORD_N_R1_39B	0	32928	1021	39	15151	0	3	2	0	1232900	1	2	1	2	0	32917	304	32948	0	0	0	10	2	1	1	1	0	0	2.4	0	32971	29955	0	0
100900320	STR_2HSWORD_N_R1_44B	0	32928	1021	44	15155	0	3	2	0	2320800	1	2	1	2	0	32917	304	32949	0	0	0	10	2	1	1	1	0	0	2.4	0	32972	30673	0	0
100900321	STR_2HSWORD_N_R1_49B	0	32928	1021	49	15159	0	3	2	0	2605350	1	2	1	2	0	32917	304	32950	0	0	0	10	2	1	1	1	0	0	2.4	0	32973	30004	0	0
100900322	STR_2HSWORD_N_R1_14C	0	32928	1021	14	15138	0	3	2	0	17950	1	2	1	2	0	32917	304	32922	0	0	0	10	2	1	1	1	0	0	2.4	0	32966	16123	0	0
100900323	STR_2HSWORD_N_R1_19C	0	32928	1021	19	207	0	3	2	0	34350	1	2	1	2	0	32917	304	32945	0	0	0	10	2	1	1	1	0	0	2.4	0	32967	17392	0	0
100900324	STR_2HSWORD_N_R1_24C	0	32928	1021	24	15142	0	3	2	0	88450	1	2	1	2	0	32917	304	32946	0	0	0	10	2	1	1	1	0	0	2.4	0	32968	26529	0	0
100900325	STR_2HSWORD_N_R1_29C	0	32928	1021	29	15145	0	3	2	0	191250	1	2	1	2	0	32917	304	32947	0	0	0	10	2	1	1	1	0	0	2.4	0	32969	17348	0	0
100900326	STR_2HSWORD_N_R1_34C	0	32928	1021	34	15148	0	3	2	0	501500	1	2	1	2	0	32917	304	32918	0	0	0	10	2	1	1	1	0	0	2.4	0	32970	29905	0	0
100900327	STR_2HSWORD_N_R1_39C	0	32928	1021	39	15151	0	3	2	0	1232900	1	2	1	2	0	32917	304	32948	0	0	0	10	2	1	1	1	0	0	2.4	0	32971	29907	0	0
100900328	STR_2HSWORD_N_R1_44C	0	32928	1021	44	15155	0	3	2	0	2320800	1	2	1	2	0	32917	304	32949	0	0	0	10	2	1	1	1	0	0	2.4	0	32972	29909	0	0
100900329	STR_2HSWORD_N_R1_49C	0	32928	1021	49	15159	0	3	2	0	2605350	1	2	1	2	0	32917	304	32950	0	0	0	10	2	1	1	1	0	0	2.4	0	32973	29911	0	0
100900330	STR_2HSWORD_D_N_R1_14B	0	32928	1021	14	15138	0	3	2	0	17950	1	2	1	2	0	32917	304	32922	0	0	0	10	2	1	1	1	0	0	2.4	0	32966	29899	0	0
100900331	STR_2HSWORD_D_N_R1_19B	0	32928	1021	19	207	0	3	2	0	34350	1	2	1	2	0	32917	304	32945	0	0	0	10	2	1	1	1	0	0	2.4	0	32967	29900	0	0
100900332	STR_2HSWORD_D_N_R1_24B	0	32928	1021	24	15142	0	3	2	0	88450	1	2	1	2	0	32917	304	32946	0	0	0	10	2	1	1	1	0	0	2.4	0	32968	26333	0	0
100900333	STR_2HSWORD_D_N_R1_29B	0	32928	1021	29	15145	0	3	2	0	191250	1	2	1	2	0	32917	304	32947	0	0	0	10	2	1	1	1	0	0	2.4	0	32969	30003	0	0
100900334	STR_2HSWORD_D_N_R1_34B	0	32928	1021	34	15148	0	3	2	0	501500	1	2	1	2	0	32917	304	32918	0	0	0	10	2	1	1	1	0	0	2.4	0	32970	26541	0	0
100900335	STR_2HSWORD_D_N_R1_39B	0	32928	1021	39	15151	0	3	2	0	1232900	1	2	1	2	0	32917	304	32948	0	0	0	10	2	1	1	1	0	0	2.4	0	32971	29955	0	0
100900336	STR_2HSWORD_D_N_R1_44B	0	32928	1021	44	15155	0	3	2	0	2320800	1	2	1	2	0	32917	304	32949	0	0	0	10	2	1	1	1	0	0	2.4	0	32972	30673	0	0
100900337	STR_2HSWORD_D_N_R1_49B	0	32928	1021	49	15159	0	3	2	0	2605350	1	2	1	2	0	32917	304	32950	0	0	0	10	2	1	1	1	0	0	2.4	0	32973	30004	0	0
100900338	STR_2HSWORD_D_N_R1_14C	0	32928	1021	14	15138	0	3	2	0	17950	1	2	1	2	0	32917	304	32922	0	0	0	10	2	1	1	1	0	0	2.4	0	32966	16123	0	0
100900339	STR_2HSWORD_D_N_R1_19C	0	32928	1021	19	207	0	3	2	0	34350	1	2	1	2	0	32917	304	32945	0	0	0	10	2	1	1	1	0	0	2.4	0	32967	17392	0	0
100900340	STR_2HSWORD_D_N_R1_24C	0	32928	1021	24	15142	0	3	2	0	88450	1	2	1	2	0	32917	304	32946	0	0	0	10	2	1	1	1	0	0	2.4	0	32968	26529	0	0
100900341	STR_2HSWORD_D_N_R1_29C	0	32928	1021	29	15145	0	3	2	0	191250	1	2	1	2	0	32917	304	32947	0	0	0	10	2	1	1	1	0	0	2.4	0	32969	17348	0	0
100900342	STR_2HSWORD_D_N_R1_34C	0	32928	1021	34	15148	0	3	2	0	501500	1	2	1	2	0	32917	304	32918	0	0	0	10	2	1	1	1	0	0	2.4	0	32970	29905	0	0
100900343	STR_2HSWORD_D_N_R1_39C	0	32928	1021	39	15151	0	3	2	0	1232900	1	2	1	2	0	32917	304	32948	0	0	0	10	2	1	1	1	0	0	2.4	0	32971	29907	0	0
100900344	STR_2HSWORD_D_N_R1_44C	0	32928	1021	44	15155	0	3	2	0	2320800	1	2	1	2	0	32917	304	32949	0	0	0	10	2	1	1	1	0	0	2.4	0	32972	29909	0	0
100900345	STR_2HSWORD_D_N_R1_49C	0	32928	1021	49	15159	0	3	2	0	2605350	1	2	1	2	0	32917	304	32950	0	0	0	10	2	1	1	1	0	0	2.4	0	32973	29911	0	0
100900346	STR_2HSWORD_N_L1_R_25A	0	32916	1021	25	15069	0	3	3	0	125100	1	2	1	2	0	32917	305	32952	0	0	0	10	3	1	1	1	0	0	2.4	0	33055	33077	0	0
100900347	STR_2HSWORD_N_L1_R_25B	0	32916	1021	25	15069	0	3	3	0	125100	1	2	1	2	0	32917	305	32952	0	0	0	10	3	1	1	1	0	0	2.4	0	33055	30583	0	0
100900348	STR_2HSWORD_N_L1_R_25C	0	32916	1021	25	15069	0	3	3	0	125100	1	2	1	2	0	32917	305	32952	0	0	0	10	3	1	1	1	0	0	2.4	0	33055	33078	0	0
100900349	STR_2HSWORD_N_L1_R_30A	0	32916	1021	30	15072	0	3	3	0	276450	1	2	1	2	0	32917	305	32953	0	0	0	10	3	1	1	1	0	0	2.4	0	33008	29915	0	0
100900350	STR_2HSWORD_N_L1_R_30B	0	32916	1021	30	15072	0	3	3	0	276450	1	2	1	2	0	32917	305	32953	0	0	0	10	3	1	1	1	0	0	2.4	0	33008	31195	0	0
100900351	STR_2HSWORD_N_L1_R_30C	0	32916	1021	30	15072	0	3	3	0	276450	1	2	1	2	0	32917	305	32953	0	0	0	10	3	1	1	1	0	0	2.4	0	33008	33079	0	0
100900352	STR_2HSWORD_N_L1_R_35A	0	32916	1021	35	15076	0	3	3	0	750350	1	2	1	2	0	32917	305	32954	0	0	0	10	3	1	1	1	0	0	2.4	0	33027	33080	0	0
100900353	STR_2HSWORD_N_L1_R_35B	0	32916	1021	35	15076	0	3	3	0	750350	1	2	1	2	0	32917	305	32954	0	0	0	10	3	1	1	1	0	0	2.4	0	33027	31198	0	0
100900354	STR_2HSWORD_N_L1_R_35C	0	32916	1021	35	15076	0	3	3	0	750350	1	2	1	2	0	32917	305	32954	0	0	0	10	3	1	1	1	0	0	2.4	0	33027	33081	0	0
100900355	STR_2HSWORD_N_L1_R_40A	0	32916	1021	40	15079	0	3	3	0	1790250	1	2	1	2	0	32917	305	32977	0	0	0	10	3	1	1	1	0	0	2.4	0	33011	29921	0	0
100900356	STR_2HSWORD_N_L1_R_40B	0	32916	1021	40	15079	0	3	3	0	1790250	1	2	1	2	0	32917	305	32977	0	0	0	10	3	1	1	1	0	0	2.4	0	33011	31201	0	0
100900357	STR_2HSWORD_N_L1_R_40C	0	32916	1021	40	15079	0	3	3	0	1790250	1	2	1	2	0	32917	305	32977	0	0	0	10	3	1	1	1	0	0	2.4	0	33011	32996	0	0
100900358	STR_2HSWORD_N_L1_R_45A	0	32916	1021	45	15083	0	3	3	0	2868600	1	2	1	2	0	32917	305	33034	0	0	0	10	3	1	1	1	0	0	2.4	0	33036	33082	0	0
100900359	STR_2HSWORD_N_L1_R_45B	0	32916	1021	45	15083	0	3	3	0	2868600	1	2	1	2	0	32917	305	33034	0	0	0	10	3	1	1	1	0	0	2.4	0	33036	30656	0	0
100900360	STR_2HSWORD_N_L1_R_45C	0	32916	1021	45	15083	0	3	3	0	2868600	1	2	1	2	0	32917	305	33034	0	0	0	10	3	1	1	1	0	0	2.4	0	33036	33083	0	0
100900361	STR_2HSWORD_N_L1_R_50A	0	32916	1021	50	15086	0	3	3	0	3267050	1	2	1	2	0	32917	305	33034	0	0	0	10	3	1	1	1	0	0	2.4	0	33064	29927	0	0
100900362	STR_2HSWORD_N_L1_R_50B	0	32916	1021	50	15086	0	3	3	0	3267050	1	2	1	2	0	32917	305	33034	0	0	0	10	3	1	1	1	0	0	2.4	0	33064	30730	0	0
100900363	STR_2HSWORD_N_L1_R_50C	0	32916	1021	50	15086	0	3	3	0	3267050	1	2	1	2	0	32917	305	33034	0	0	0	10	3	1	1	1	0	0	2.4	0	33064	29848	0	0
100900364	STR_2HSWORD_D_N_L1_R_25A	0	32916	1021	25	15069	0	3	3	0	125100	1	2	1	2	0	32917	305	32952	0	0	0	10	3	1	1	1	0	0	2.4	0	33055	33077	0	0
100900365	STR_2HSWORD_D_N_L1_R_25B	0	32916	1021	25	15069	0	3	3	0	125100	1	2	1	2	0	32917	305	32952	0	0	0	10	3	1	1	1	0	0	2.4	0	33055	30583	0	0
100900366	STR_2HSWORD_D_N_L1_R_25C	0	32916	1021	25	15069	0	3	3	0	125100	1	2	1	2	0	32917	305	32952	0	0	0	10	3	1	1	1	0	0	2.4	0	33055	33078	0	0
100900367	STR_2HSWORD_D_N_L1_R_30A	0	32916	1021	30	15072	0	3	3	0	276450	1	2	1	2	0	32917	305	32953	0	0	0	10	3	1	1	1	0	0	2.4	0	33008	29915	0	0
100900368	STR_2HSWORD_D_N_L1_R_30B	0	32916	1021	30	15072	0	3	3	0	276450	1	2	1	2	0	32917	305	32953	0	0	0	10	3	1	1	1	0	0	2.4	0	33008	31195	0	0
100900369	STR_2HSWORD_D_N_L1_R_30C	0	32916	1021	30	15072	0	3	3	0	276450	1	2	1	2	0	32917	305	32953	0	0	0	10	3	1	1	1	0	0	2.4	0	33008	33079	0	0
100900370	STR_2HSWORD_D_N_L1_R_35A	0	32916	1021	35	15076	0	3	3	0	750350	1	2	1	2	0	32917	305	32954	0	0	0	10	3	1	1	1	0	0	2.4	0	33027	33080	0	0
100900371	STR_2HSWORD_D_N_L1_R_35B	0	32916	1021	35	15076	0	3	3	0	750350	1	2	1	2	0	32917	305	32954	0	0	0	10	3	1	1	1	0	0	2.4	0	33027	31198	0	0
100900372	STR_2HSWORD_D_N_L1_R_35C	0	32916	1021	35	15076	0	3	3	0	750350	1	2	1	2	0	32917	305	32954	0	0	0	10	3	1	1	1	0	0	2.4	0	33027	33081	0	0
100900373	STR_2HSWORD_D_N_L1_R_40A	0	32916	1021	40	15079	0	3	3	0	1790250	1	2	1	2	0	32917	305	32977	0	0	0	10	3	1	1	1	0	0	2.4	0	33011	29921	0	0
100900374	STR_2HSWORD_D_N_L1_R_40B	0	32916	1021	40	15079	0	3	3	0	1790250	1	2	1	2	0	32917	305	32977	0	0	0	10	3	1	1	1	0	0	2.4	0	33011	31201	0	0
100900375	STR_2HSWORD_D_N_L1_R_40C	0	32916	1021	40	15079	0	3	3	0	1790250	1	2	1	2	0	32917	305	32977	0	0	0	10	3	1	1	1	0	0	2.4	0	33011	32996	0	0
100900376	STR_2HSWORD_D_N_L1_R_45A	0	32916	1021	45	15083	0	3	3	0	2868600	1	2	1	2	0	32917	305	33034	0	0	0	10	3	1	1	1	0	0	2.4	0	33036	33082	0	0
100900377	STR_2HSWORD_D_N_L1_R_45B	0	32916	1021	45	15083	0	3	3	0	2868600	1	2	1	2	0	32917	305	33034	0	0	0	10	3	1	1	1	0	0	2.4	0	33036	30656	0	0
100900378	STR_2HSWORD_D_N_L1_R_45C	0	32916	1021	45	15083	0	3	3	0	2868600	1	2	1	2	0	32917	305	33034	0	0	0	10	3	1	1	1	0	0	2.4	0	33036	33083	0	0
100900379	STR_2HSWORD_D_N_L1_R_50A	0	32916	1021	50	15086	0	3	3	0	3267050	1	2	1	2	0	32917	305	33034	0	0	0	10	3	1	1	1	0	0	2.4	0	33064	29927	0	0
100900380	STR_2HSWORD_D_N_L1_R_50B	0	32916	1021	50	15086	0	3	3	0	3267050	1	2	1	2	0	32917	305	33034	0	0	0	10	3	1	1	1	0	0	2.4	0	33064	30730	0	0
100900381	STR_2HSWORD_D_N_L1_R_50C	0	32916	1021	50	15086	0	3	3	0	3267050	1	2	1	2	0	32917	305	33034	0	0	0	10	3	1	1	1	0	0	2.4	0	33064	29848	0	0
100900382	STR_2HSWORD_D_N_R2_36A	0	32928	1021	36	15272	0	3	2	0	743650	1	2	1	2	0	32917	304	32948	0	0	0	10	2	1	1	1	0	0	2.4	0	32962	29930	0	0
100900383	STR_2HSWORD_D_N_R2_39B	0	32928	1021	39	15151	0	3	2	0	1232900	1	2	1	2	0	32917	304	32948	0	0	0	10	2	1	1	1	0	0	2.4	0	32980	33084	0	0
100900384	STR_2HSWORD_D_N_R2_42A	0	32928	1021	42	15184	0	3	2	0	1975450	1	2	1	2	0	32917	304	32949	0	0	0	10	2	1	1	1	0	0	2.4	0	32972	33085	0	0
100900385	STR_2HSWORD_D_N_L2_42A	0	32997	1021	42	15184	0	3	3	0	2370500	1	2	1	2	0	32917	305	32977	0	0	0	10	3	1	1	1	0	0	2.4	0	32973	29934	0	0
100900386	STR_2HSWORD_D_N_L2_43A	0	32997	1021	43	15315	0	3	3	0	2584600	1	2	1	2	0	32917	305	32977	0	0	0	10	3	1	1	1	0	0	2.4	0	33036	29936	0	0
100900387	STR_2HSWORD_D_N_R2_44A	0	32928	1021	44	15155	0	3	2	0	2320800	1	2	1	2	0	32917	304	32949	0	0	0	10	2	1	1	1	0	0	2.4	0	32978	30086	0	0
100900388	STR_2HSWORD_D_N_U1_44A	0	33001	1021	44	15155	0	3	4	0	3713300	1	2	1	2	0	32917	305	33004	0	0	0	15	4	1	1	1	0	0	2.4	0	33086	29939	0	0
100900389	STR_2HSWORD_D_N_L1_45A	0	32916	1021	45	15083	0	3	3	0	2868600	1	2	1	2	0	32917	305	33034	0	0	0	10	3	1	1	1	0	0	2.4	0	33036	33087	0	0
100900390	STR_2HSWORD_D_N_L1_47A	0	32916	1021	47	15188	0	3	3	0	733450	1	3	1	1	0	32917	305	33034	0	0	0	10	3	1	1	1	0	0	2.4	0	32982	29941	0	0
100900391	STR_2HSWORD_D_N_U1_50A	0	33001	1021	50	15086	0	3	4	0	1089050	1	0	1	1	0	32917	305	33088	0	0	0	15	4	1	1	1	0	0	2.4	0	33038	33089	0	0
100900395	STR_2HSWORD_EVENT_01	15423	32916	1021	1	15192	0	3	3	0	5	1	0	1	1	0	32917	305	32955	32956	0	0	10	3	1	1	1	0	0	2.4	0	32919	0	0	0
100900396	STR_2HSWORD_EVENT_02	15423	32916	1021	1	15192	0	3	3	0	5	1	0	1	1	0	32917	305	33003	33004	0	0	10	3	1	1	1	0	0	2.4	0	32919	0	0	0
100900397	STR_2HSWORD_N_C2_A_24B	0	32964	1021	24	15142	0	3	1	0	70800	1	1	1	2	0	32917	300	32940	0	0	0	10	1	1	1	1	0	0	2.4	0	32974	29719	0	0
100900398	STR_2HSWORD_N_C2_A_29B	0	32964	1021	29	15145	0	3	1	0	153000	1	1	1	2	0	32917	300	32941	0	0	0	10	1	1	1	1	0	0	2.4	0	32987	26392	0	0
100900399	STR_2HSWORD_N_C2_A_34B	0	32964	1021	34	15148	0	3	1	0	401200	1	1	1	2	0	32917	300	32959	0	0	0	10	1	1	1	1	0	0	2.4	0	32975	29754	0	0
100900400	STR_2HSWORD_N_C2_A_39B	0	32964	1021	39	15151	0	3	1	0	986350	1	1	1	2	0	32917	300	32942	0	0	0	10	1	1	1	1	0	0	2.4	0	32989	25812	0	0
100900401	STR_2HSWORD_N_C2_A_44B	0	32964	1021	44	15155	0	3	1	0	1856650	1	1	1	2	0	32917	300	32943	0	0	0	10	1	1	1	1	0	0	2.4	0	32980	29900	0	0
100900402	STR_2HSWORD_N_C2_A_49B	0	32964	1021	49	15159	0	3	1	0	2084300	1	1	1	2	0	32917	300	32944	0	0	0	10	1	1	1	1	0	0	2.4	0	32978	29757	0	0
100900403	STR_2HSWORD_N_C2_A_24C	0	32964	1021	24	15142	0	3	1	0	70800	1	1	1	2	0	32917	300	32940	0	0	0	10	1	1	1	1	0	0	2.4	0	32974	16122	0	0
100900404	STR_2HSWORD_N_C2_A_29C	0	32964	1021	29	15145	0	3	1	0	153000	1	1	1	2	0	32917	300	32941	0	0	0	10	1	1	1	1	0	0	2.4	0	32987	26539	0	0
100900405	STR_2HSWORD_N_C2_A_34C	0	32964	1021	34	15148	0	3	1	0	401200	1	1	1	2	0	32917	300	32959	0	0	0	10	1	1	1	1	0	0	2.4	0	32975	17386	0	0
100900406	STR_2HSWORD_N_C2_A_39C	0	32964	1021	39	15151	0	3	1	0	986350	1	1	1	2	0	32917	300	32942	0	0	0	10	1	1	1	1	0	0	2.4	0	32989	29953	0	0
100900407	STR_2HSWORD_N_C2_A_44C	0	32964	1021	44	15155	0	3	1	0	1856650	1	1	1	2	0	32917	300	32943	0	0	0	10	1	1	1	1	0	0	2.4	0	32980	16182	0	0
100900408	STR_2HSWORD_N_C2_A_49C	0	32964	1021	49	15159	0	3	1	0	2084300	1	1	1	2	0	32917	300	32944	0	0	0	10	1	1	1	1	0	0	2.4	0	32978	29954	0	0
100900409	STR_2HSWORD_N_R1_A_27B	0	32928	1021	27	15174	0	3	2	0	140700	1	2	1	2	0	32917	304	32947	0	0	0	10	2	1	1	1	0	0	2.4	0	33032	30003	0	0
100900410	STR_2HSWORD_N_R1_A_32B	0	32928	1021	32	15177	0	3	2	0	328500	1	2	1	2	0	32917	304	32918	0	0	0	10	2	1	1	1	0	0	2.4	0	33033	31211	0	0
100900411	STR_2HSWORD_N_R1_A_37B	0	32928	1021	37	15181	0	3	2	0	949000	1	2	1	2	0	32917	304	32948	0	0	0	10	2	1	1	1	0	0	2.4	0	33023	29758	0	0
100900412	STR_2HSWORD_N_R1_A_42B	0	32928	1021	42	15184	0	3	2	0	1975450	1	2	1	2	0	32917	304	32949	0	0	0	10	2	1	1	1	0	0	2.4	0	33014	30005	0	0
100900413	STR_2HSWORD_N_R1_A_47B	0	32928	1021	47	15188	0	3	2	0	2444800	1	2	1	2	0	32917	304	32950	0	0	0	10	2	1	1	1	0	0	2.4	0	33030	30004	0	0
100900414	STR_2HSWORD_N_R1_A_27C	0	32928	1021	27	15174	0	3	2	0	140700	1	2	1	2	0	32917	304	32947	0	0	0	10	2	1	1	1	0	0	2.4	0	33032	17394	0	0
100900415	STR_2HSWORD_N_R1_A_32C	0	32928	1021	32	15177	0	3	2	0	328500	1	2	1	2	0	32917	304	32918	0	0	0	10	2	1	1	1	0	0	2.4	0	33033	26338	0	0
100900416	STR_2HSWORD_N_R1_A_37C	0	32928	1021	37	15181	0	3	2	0	949000	1	2	1	2	0	32917	304	32948	0	0	0	10	2	1	1	1	0	0	2.4	0	33023	29957	0	0
100900417	STR_2HSWORD_N_R1_A_42C	0	32928	1021	42	15184	0	3	2	0	1975450	1	2	1	2	0	32917	304	32949	0	0	0	10	2	1	1	1	0	0	2.4	0	33014	29958	0	0
100900418	STR_2HSWORD_N_R1_A_47C	0	32928	1021	47	15188	0	3	2	0	2444800	1	2	1	2	0	32917	304	32950	0	0	0	10	2	1	1	1	0	0	2.4	0	33030	29959	0	0
100900419	STR_2HSWORD_N_L1_A_28B	0	32916	1021	28	15198	0	3	3	0	191950	1	2	1	2	0	32917	305	32952	0	0	0	10	3	1	1	1	0	0	2.4	0	32961	33090	0	0
100900420	STR_2HSWORD_N_L1_A_33B	0	32916	1021	33	15200	0	3	3	0	465600	1	2	1	2	0	32917	305	32953	0	0	0	10	3	1	1	1	0	0	2.4	0	32962	33091	0	0
100900421	STR_2HSWORD_N_L1_A_38B	0	32916	1021	38	15202	0	3	3	0	1284550	1	2	1	2	0	32917	305	32954	0	0	0	10	3	1	1	1	0	0	2.4	0	32963	33092	0	0
100900422	STR_2HSWORD_N_L1_A_43B	0	32916	1021	43	15315	0	3	3	0	2584600	1	2	1	2	0	32917	305	32977	0	0	0	10	3	1	1	1	0	0	2.4	0	32999	33093	0	0
100900423	STR_2HSWORD_N_L1_A_48B	0	32916	1021	48	15317	0	3	3	0	2971300	1	2	1	2	0	32917	305	33034	0	0	0	10	3	1	1	1	0	0	2.4	0	33035	33094	0	0
100900424	STR_2HSWORD_N_L1_A_28C	0	32916	1021	28	15198	0	3	3	0	191950	1	2	1	2	0	32917	305	32952	0	0	0	10	3	1	1	1	0	0	2.4	0	32961	29965	0	0
100900425	STR_2HSWORD_N_L1_A_33C	0	32916	1021	33	15200	0	3	3	0	465600	1	2	1	2	0	32917	305	32953	0	0	0	10	3	1	1	1	0	0	2.4	0	32962	29966	0	0
100900426	STR_2HSWORD_N_L1_A_38C	0	32916	1021	38	15202	0	3	3	0	1284550	1	2	1	2	0	32917	305	32954	0	0	0	10	3	1	1	1	0	0	2.4	0	32963	29967	0	0
100900427	STR_2HSWORD_N_L1_A_43C	0	32916	1021	43	15315	0	3	3	0	2584600	1	2	1	2	0	32917	305	32977	0	0	0	10	3	1	1	1	0	0	2.4	0	32999	29968	0	0
100900428	STR_2HSWORD_N_L1_A_48C	0	32916	1021	48	15317	0	3	3	0	2971300	1	2	1	2	0	32917	305	33034	0	0	0	10	3	1	1	1	0	0	2.4	0	33035	29969	0	0
100900429	STR_2HSWORD_N_R2_24A	0	32981	1021	24	15142	0	3	2	0	88450	1	2	1	2	0	32917	304	32946	0	0	0	10	2	1	1	1	0	0	2.4	0	32987	33095	0	0
100900430	STR_2HSWORD_D_N_L1_24A	0	32916	1021	24	15142	0	3	3	0	106150	1	2	1	2	0	32917	305	32951	0	0	0	10	3	1	1	1	0	0	2.4	0	32969	33096	0	0
100900431	STR_NPC_2HSWORD_N_R_14	0	32921	1021	1	15192	0	3	1	0	5	1	1	1	2	0	32917	300	32977	0	0	0	10	1	1	1	1	0	0	2.4	0	32919	0	0	0
100900432	STR_NPC_2HSWORD_N_R_15	0	32921	1021	1	15192	0	3	1	0	5	1	1	1	2	0	32917	300	33034	0	0	0	10	1	1	1	1	0	0	2.4	0	32919	0	0	0
100900433	STR_NPC_2HSWORD_N_U_02	0	32921	1021	1	15192	0	3	1	0	5	1	1	1	2	0	32917	300	33003	33004	0	0	10	1	1	1	1	0	0	2.4	0	32919	0	0	0
100900434	STR_NPC_2HSWORD_A_R_01	0	32921	1021	1	15192	0	3	1	0	5	1	1	1	2	0	32917	300	33053	33054	0	0	10	1	1	1	1	0	0	2.4	0	32919	0	0	0
