10	7281	
id	name	skill	skilllevel	civ	limit	product	count	dp	component
155002974	STR_L_AS_PL_SHOUL_N_L1_P_33A	40003	230	1	0	6339	1	0	6340
155002975	STR_L_AS_PL_PANTS_N_L1_P_33A	40003	240	1	0	6341	1	0	6342
155002976	STR_L_AS_PL_TORSO_N_L1_P_33A	40003	250	1	0	6343	1	0	6344
155002977	STR_L_AS_PL_HEAD_N_L1_P_33A	40003	240	1	0	6345	1	0	6346
155002978	STR_L_AS_SHIELD_N_L1_P_35A	40003	250	1	0	6347	1	0	6348
155002979	STR_L_AS_PL_SHOES_N_L1_P_38A	40003	260	1	0	6349	1	0	6350
155002980	STR_L_AS_PL_GLOVE_N_L1_P_38A	40003	270	1	0	6351	1	0	6352
155002981	STR_L_AS_PL_SHOUL_N_L1_P_38A	40003	280	1	0	6353	1	0	6354
155002982	STR_L_AS_PL_PANTS_N_L1_P_38A	40003	290	1	0	6355	1	0	6356
155002983	STR_L_AS_PL_TORSO_N_L1_P_38A	40003	299	1	0	6357	1	0	6358
155002984	STR_L_AS_PL_HEAD_N_L1_P_38A	40003	290	1	0	6359	1	0	6360
155002985	STR_L_AS_SHIELD_N_L1_P_40A	40003	299	1	0	6361	1	0	6362
155002986	STR_L_AS_PL_SHOES_N_L1_P_43A	40003	310	1	0	6363	1	0	6364
155002987	STR_L_AS_PL_GLOVE_N_L1_P_43A	40003	320	1	0	6365	1	0	6366
155002988	STR_L_AS_PL_SHOUL_N_L1_P_43A	40003	330	1	0	6367	1	0	6368
155002989	STR_L_AS_PL_PANTS_N_L1_P_43A	40003	340	1	0	6369	1	0	6370
155002990	STR_L_AS_PL_TORSO_N_L1_P_43A	40003	350	1	0	6371	1	0	6372
155002991	STR_L_AS_PL_HEAD_N_L1_P_43A	40003	340	1	0	6373	1	0	6374
155002992	STR_L_AS_SHIELD_N_L1_P_45A	40003	350	1	0	6375	1	0	6376
155002993	STR_L_AS_PL_SHOES_N_L1_P_48A	40003	360	1	0	6377	1	0	6378
155002994	STR_L_AS_PL_GLOVE_N_L1_P_48A	40003	370	1	0	6379	1	0	6380
155002995	STR_L_AS_PL_SHOUL_N_L1_P_48A	40003	380	1	0	6381	1	0	6382
155002996	STR_L_AS_PL_PANTS_N_L1_P_48A	40003	390	1	0	6383	1	0	6384
155002997	STR_L_AS_PL_TORSO_N_L1_P_48A	40003	399	1	0	6385	1	0	6386
155002998	STR_L_AS_PL_HEAD_N_L1_P_48A	40003	390	1	0	6387	1	0	6388
155002999	STR_L_AS_SHIELD_N_L1_P_50A	40003	399	1	0	6389	1	0	6390
155003000	STR_L_AS_PL_SHOES_N_L1_P_53A	40003	410	1	0	6391	1	0	6392
155003001	STR_L_AS_PL_GLOVE_N_L1_P_53A	40003	420	1	0	6393	1	0	6394
155003002	STR_L_AS_PL_SHOUL_N_L1_P_53A	40003	430	1	0	6395	1	0	6396
155003003	STR_L_AS_PL_PANTS_N_L1_P_53A	40003	440	1	0	6397	1	0	6398
155003004	STR_L_AS_PL_TORSO_N_L1_P_53A	40003	449	1	0	6399	1	0	6400
155003005	STR_L_AS_PL_HEAD_N_L1_P_53A	40003	440	1	0	6401	1	0	6402
155003006	STR_L_AS_SHIELD_N_L1_P_55A	40003	449	1	0	6403	1	0	6404
155003007	STR_L_TA_LT_SHOES_N_L1_P_23A	40004	110	1	0	6405	1	0	6406
155003008	STR_L_TA_LT_GLOVE_N_L1_P_23A	40004	120	1	0	6407	1	0	6408
155003009	STR_L_TA_LT_SHOUL_N_L1_P_23A	40004	130	1	0	6409	1	0	6410
155003010	STR_L_TA_LT_PANTS_N_L1_P_23A	40004	140	1	0	6411	1	0	6412
155003011	STR_L_TA_LT_TORSO_N_L1_P_23A	40004	150	1	0	6413	1	0	6414
155003012	STR_L_TA_BELT_N_L1_P_23A	40004	130	1	0	6415	1	0	6416
155003013	STR_L_TA_LT_HEAD_N_L1_P_23A	40004	140	1	0	6417	1	0	6418
155003014	STR_L_TA_LT_SHOES_N_L1_P_28A	40004	160	1	0	6419	1	0	6420
155003015	STR_L_TA_LT_GLOVE_N_L1_P_28A	40004	170	1	0	6421	1	0	6422
155003016	STR_L_TA_LT_SHOUL_N_L1_P_28A	40004	180	1	0	6423	1	0	6424
155003017	STR_L_TA_LT_PANTS_N_L1_P_28A	40004	190	1	0	6425	1	0	6426
155003018	STR_L_TA_LT_TORSO_N_L1_P_28A	40004	199	1	0	6427	1	0	6428
155003019	STR_L_TA_BELT_N_L1_P_28A	40004	180	1	0	6429	1	0	6430
155003020	STR_L_TA_LT_HEAD_N_L1_P_28A	40004	190	1	0	6431	1	0	6432
155003021	STR_L_TA_LT_SHOES_N_L1_P_33A	40004	210	1	0	6433	1	0	6434
155003022	STR_L_TA_LT_GLOVE_N_L1_P_33A	40004	220	1	0	6435	1	0	6436
155003023	STR_L_TA_LT_SHOUL_N_L1_P_33A	40004	230	1	0	6437	1	0	6438
155003024	STR_L_TA_LT_PANTS_N_L1_P_33A	40004	240	1	0	6439	1	0	6440
155003025	STR_L_TA_LT_TORSO_N_L1_P_33A	40004	250	1	0	6441	1	0	6442
155003026	STR_L_TA_BELT_N_L1_P_33A	40004	230	1	0	6443	1	0	6444
155003027	STR_L_TA_LT_HEAD_N_L1_P_33A	40004	240	1	0	6445	1	0	6446
155003028	STR_L_TA_LT_SHOES_N_L1_P_38A	40004	260	1	0	6447	1	0	6448
155003029	STR_L_TA_LT_GLOVE_N_L1_P_38A	40004	270	1	0	6449	1	0	6450
155003030	STR_L_TA_LT_SHOUL_N_L1_P_38A	40004	280	1	0	6451	1	0	6452
155003031	STR_L_TA_LT_PANTS_N_L1_P_38A	40004	290	1	0	6453	1	0	6454
155003032	STR_L_TA_LT_TORSO_N_L1_P_38A	40004	299	1	0	6455	1	0	6456
155003033	STR_L_TA_BELT_N_L1_P_38A	40004	280	1	0	6457	1	0	6458
155003034	STR_L_TA_LT_HEAD_N_L1_P_38A	40004	290	1	0	6459	1	0	6460
155003035	STR_L_TA_LT_SHOES_N_L1_P_43A	40004	310	1	0	6461	1	0	6462
155003036	STR_L_TA_LT_GLOVE_N_L1_P_43A	40004	320	1	0	6463	1	0	6464
155003037	STR_L_TA_LT_SHOUL_N_L1_P_43A	40004	330	1	0	6465	1	0	6466
155003038	STR_L_TA_LT_PANTS_N_L1_P_43A	40004	340	1	0	6467	1	0	6468
155003039	STR_L_TA_LT_TORSO_N_L1_P_43A	40004	350	1	0	6469	1	0	6470
155003040	STR_L_TA_BELT_N_L1_P_43A	40004	330	1	0	6471	1	0	6472
155003041	STR_L_TA_LT_HEAD_N_L1_P_43A	40004	340	1	0	6473	1	0	6474
155003042	STR_L_TA_LT_SHOES_N_L1_P_48A	40004	360	1	0	6475	1	0	6476
155003043	STR_L_TA_LT_GLOVE_N_L1_P_48A	40004	370	1	0	6477	1	0	6478
155003044	STR_L_TA_LT_SHOUL_N_L1_P_48A	40004	380	1	0	6479	1	0	6480
155003045	STR_L_TA_LT_PANTS_N_L1_P_48A	40004	390	1	0	6481	1	0	6482
155003046	STR_L_TA_LT_TORSO_N_L1_P_48A	40004	399	1	0	6483	1	0	6484
155003047	STR_L_TA_BELT_N_L1_P_48A	40004	380	1	0	6485	1	0	6486
155003048	STR_L_TA_LT_HEAD_N_L1_P_48A	40004	390	1	0	6487	1	0	6488
155003049	STR_L_TA_LT_SHOES_N_L1_P_53A	40004	410	1	0	6489	1	0	6490
155003050	STR_L_TA_LT_GLOVE_N_L1_P_53A	40004	420	1	0	6491	1	0	6492
155003051	STR_L_TA_LT_SHOUL_N_L1_P_53A	40004	430	1	0	6493	1	0	6494
155003052	STR_L_TA_LT_PANTS_N_L1_P_53A	40004	440	1	0	6495	1	0	6496
155003053	STR_L_TA_LT_TORSO_N_L1_P_53A	40004	449	1	0	6497	1	0	6498
155003054	STR_L_TA_BELT_N_L1_P_53A	40004	430	1	0	6499	1	0	6500
155003055	STR_L_TA_LT_HEAD_N_L1_P_53A	40004	440	1	0	6501	1	0	6502
155003056	STR_L_TA_RB_SHOES_N_L1_P_23A	40004	110	1	0	6503	1	0	6504
155003057	STR_L_TA_RB_GLOVE_N_L1_P_23A	40004	120	1	0	6505	1	0	6506
155003058	STR_L_TA_RB_SHOUL_N_L1_P_23A	40004	130	1	0	6507	1	0	6508
155003059	STR_L_TA_RB_PANTS_N_L1_P_23A	40004	140	1	0	6509	1	0	6510
155003060	STR_L_TA_RB_TORSO_N_L1_P_23A	40004	150	1	0	6511	1	0	6512
155003061	STR_L_TA_BELT_N_L1_P_23B	40004	130	1	0	6513	1	0	6514
155003062	STR_L_TA_RB_HEAD_N_L1_P_23A	40004	140	1	0	6515	1	0	6516
155003063	STR_L_TA_RB_SHOES_N_L1_P_28A	40004	160	1	0	6517	1	0	6518
155003064	STR_L_TA_RB_GLOVE_N_L1_P_28A	40004	170	1	0	6519	1	0	6520
155003065	STR_L_TA_RB_SHOUL_N_L1_P_28A	40004	180	1	0	6521	1	0	6522
155003066	STR_L_TA_RB_PANTS_N_L1_P_28A	40004	190	1	0	6523	1	0	6524
155003067	STR_L_TA_RB_TORSO_N_L1_P_28A	40004	199	1	0	6525	1	0	6526
155003068	STR_L_TA_BELT_N_L1_P_28B	40004	180	1	0	6527	1	0	6528
155003069	STR_L_TA_RB_HEAD_N_L1_P_28A	40004	190	1	0	6529	1	0	6530
155003070	STR_L_TA_RB_SHOES_N_L1_P_33A	40004	210	1	0	6531	1	0	6532
155003071	STR_L_TA_RB_GLOVE_N_L1_P_33A	40004	220	1	0	6533	1	0	6534
155003072	STR_L_TA_RB_SHOUL_N_L1_P_33A	40004	230	1	0	6535	1	0	6536
155003073	STR_L_TA_RB_PANTS_N_L1_P_33A	40004	240	1	0	6537	1	0	6538
155003074	STR_L_TA_RB_TORSO_N_L1_P_33A	40004	250	1	0	6539	1	0	6540
155003075	STR_L_TA_BELT_N_L1_P_33B	40004	230	1	0	6541	1	0	6542
155003076	STR_L_TA_RB_HEAD_N_L1_P_33A	40004	240	1	0	6543	1	0	6544
155003077	STR_L_TA_RB_SHOES_N_L1_P_38A	40004	260	1	0	6545	1	0	6546
155003078	STR_L_TA_RB_GLOVE_N_L1_P_38A	40004	270	1	0	6547	1	0	6548
155003079	STR_L_TA_RB_SHOUL_N_L1_P_38A	40004	280	1	0	6549	1	0	6550
155003080	STR_L_TA_RB_PANTS_N_L1_P_38A	40004	290	1	0	6551	1	0	6552
155003081	STR_L_TA_RB_TORSO_N_L1_P_38A	40004	299	1	0	6553	1	0	6554
155003082	STR_L_TA_BELT_N_L1_P_38B	40004	280	1	0	6555	1	0	6556
155003083	STR_L_TA_RB_HEAD_N_L1_P_38A	40004	290	1	0	6557	1	0	6558
155003084	STR_L_TA_RB_SHOES_N_L1_P_43A	40004	310	1	0	6559	1	0	6560
155003085	STR_L_TA_RB_GLOVE_N_L1_P_43A	40004	320	1	0	6561	1	0	6562
155003086	STR_L_TA_RB_SHOUL_N_L1_P_43A	40004	330	1	0	6563	1	0	6564
155003087	STR_L_TA_RB_PANTS_N_L1_P_43A	40004	340	1	0	6565	1	0	6566
155003088	STR_L_TA_RB_TORSO_N_L1_P_43A	40004	350	1	0	6567	1	0	6568
155003089	STR_L_TA_BELT_N_L1_P_43B	40004	330	1	0	6569	1	0	6570
155003090	STR_L_TA_RB_HEAD_N_L1_P_43A	40004	340	1	0	6571	1	0	6572
155003091	STR_L_TA_RB_SHOES_N_L1_P_48A	40004	360	1	0	6573	1	0	6574
155003092	STR_L_TA_RB_GLOVE_N_L1_P_48A	40004	370	1	0	6575	1	0	6576
155003093	STR_L_TA_RB_SHOUL_N_L1_P_48A	40004	380	1	0	6577	1	0	6578
155003094	STR_L_TA_RB_PANTS_N_L1_P_48A	40004	390	1	0	6579	1	0	6580
155003095	STR_L_TA_RB_TORSO_N_L1_P_48A	40004	399	1	0	6581	1	0	6582
155003096	STR_L_TA_BELT_N_L1_P_48B	40004	380	1	0	6583	1	0	6584
155003097	STR_L_TA_RB_HEAD_N_L1_P_48A	40004	390	1	0	6585	1	0	6586
155003098	STR_L_TA_RB_SHOES_N_L1_P_53A	40004	410	1	0	6587	1	0	6588
155003099	STR_L_TA_RB_GLOVE_N_L1_P_53A	40004	420	1	0	6589	1	0	6590
155003100	STR_L_TA_RB_SHOUL_N_L1_P_53A	40004	430	1	0	6591	1	0	6592
155003101	STR_L_TA_RB_PANTS_N_L1_P_53A	40004	440	1	0	6593	1	0	6594
155003102	STR_L_TA_RB_TORSO_N_L1_P_53A	40004	449	1	0	6595	1	0	6596
155003103	STR_L_TA_BELT_N_L1_P_53B	40004	430	1	0	6597	1	0	6598
155003104	STR_L_TA_RB_HEAD_N_L1_P_53A	40004	440	1	0	6599	1	0	6600
155003105	STR_L_HA_RING_N_L1_P_18A	40008	80	1	0	6601	1	0	6602
155003106	STR_L_HA_EARRING_N_L1_P_18A	40008	90	1	0	6603	1	0	6604
155003107	STR_L_HA_RING_N_L1_P_18B	40008	80	1	0	6605	1	0	6606
155003108	STR_L_HA_EARRING_N_L1_P_18B	40008	90	1	0	6607	1	0	6608
155003109	STR_L_HA_RING_N_L1_P_18C	40008	80	1	0	6609	1	0	6610
155003110	STR_L_HA_EARRING_N_L1_P_18C	40008	90	1	0	6611	1	0	6612
155003111	STR_L_HA_NECKLACE_N_L1_P_23A	40008	130	1	0	6613	1	0	6614
155003112	STR_L_HA_AC_HEAD_N_L1_P_23A	40008	140	1	0	6615	1	0	6616
155003113	STR_L_HA_RING_N_L1_P_28A	40008	180	1	0	6617	1	0	6618
155003114	STR_L_HA_EARRING_N_L1_P_28A	40008	190	1	0	6619	1	0	6620
155003115	STR_L_HA_NECKLACE_N_L1_P_23B	40008	130	1	0	6621	1	0	6622
155003116	STR_L_HA_AC_HEAD_N_L1_P_23B	40008	140	1	0	6623	1	0	6624
155003117	STR_L_HA_RING_N_L1_P_28B	40008	180	1	0	6625	1	0	6626
155003118	STR_L_HA_EARRING_N_L1_P_28B	40008	190	1	0	6627	1	0	6628
155003119	STR_L_HA_NECKLACE_N_L1_P_23C	40008	130	1	0	6629	1	0	6630
155003120	STR_L_HA_AC_HEAD_N_L1_P_23C	40008	140	1	0	6631	1	0	6632
155003121	STR_L_HA_RING_N_L1_P_28C	40008	180	1	0	6633	1	0	6634
155003122	STR_L_HA_EARRING_N_L1_P_28C	40008	190	1	0	6635	1	0	6636
155003123	STR_L_HA_NECKLACE_N_L1_P_33A	40008	230	1	0	6637	1	0	6638
155003124	STR_L_HA_AC_HEAD_N_L1_P_33A	40008	240	1	0	6639	1	0	6640
155003125	STR_L_HA_RING_N_L1_P_38A	40008	280	1	0	6641	1	0	6642
155003126	STR_L_HA_EARRING_N_L1_P_38A	40008	290	1	0	6643	1	0	6644
155003127	STR_L_HA_NECKLACE_N_L1_P_33B	40008	230	1	0	6645	1	0	6646
155003128	STR_L_HA_AC_HEAD_N_L1_P_33B	40008	240	1	0	6647	1	0	6648
155003129	STR_L_HA_RING_N_L1_P_38B	40008	280	1	0	6649	1	0	6650
155003130	STR_L_HA_EARRING_N_L1_P_38B	40008	290	1	0	6651	1	0	6652
155003131	STR_L_HA_NECKLACE_N_L1_P_33C	40008	230	1	0	6653	1	0	6654
155003132	STR_L_HA_AC_HEAD_N_L1_P_33C	40008	240	1	0	6655	1	0	6656
155003133	STR_L_HA_RING_N_L1_P_38C	40008	280	1	0	6657	1	0	6658
155003134	STR_L_HA_EARRING_N_L1_P_38C	40008	290	1	0	6659	1	0	6660
155003135	STR_L_HA_NECKLACE_N_L1_P_43A	40008	330	1	0	6661	1	0	6662
155003136	STR_L_HA_AC_HEAD_N_L1_P_43A	40008	340	1	0	6663	1	0	6664
155003137	STR_L_HA_RING_N_L1_P_48A	40008	380	1	0	6665	1	0	6666
155003138	STR_L_HA_EARRING_N_L1_P_48A	40008	390	1	0	6667	1	0	6668
155003139	STR_L_HA_NECKLACE_N_L1_P_43B	40008	330	1	0	6669	1	0	6670
155003140	STR_L_HA_AC_HEAD_N_L1_P_43B	40008	340	1	0	6671	1	0	6672
155003141	STR_L_HA_RING_N_L1_P_48B	40008	380	1	0	6673	1	0	6674
155003142	STR_L_HA_EARRING_N_L1_P_48B	40008	390	1	0	6675	1	0	6676
155003143	STR_L_HA_NECKLACE_N_L1_P_43C	40008	330	1	0	6677	1	0	6678
155003144	STR_L_HA_AC_HEAD_N_L1_P_43C	40008	340	1	0	6679	1	0	6680
155003145	STR_L_HA_RING_N_L1_P_48C	40008	380	1	0	6681	1	0	6682
155003146	STR_L_HA_EARRING_N_L1_P_48C	40008	390	1	0	6683	1	0	6684
155003147	STR_L_HA_NECKLACE_N_L1_P_53A	40008	420	1	0	6685	1	0	6686
155003148	STR_L_HA_AC_HEAD_N_L1_P_53A	40008	430	1	0	6687	1	0	6688
155003149	STR_L_HA_RING_N_L1_P_53A	40008	440	1	0	6689	1	0	6690
155003150	STR_L_HA_EARRING_N_L1_P_53A	40008	449	1	0	6691	1	0	6692
155003151	STR_L_HA_NECKLACE_N_L1_P_53B	40008	420	1	0	6693	1	0	6694
155003152	STR_L_HA_AC_HEAD_N_L1_P_53B	40008	430	1	0	6695	1	0	6696
155003153	STR_L_HA_RING_N_L1_P_53B	40008	440	1	0	6697	1	0	6698
155003154	STR_L_HA_EARRING_N_L1_P_53B	40008	449	1	0	6699	1	0	6700
155003155	STR_L_HA_NECKLACE_N_L1_P_53C	40008	420	1	0	6701	1	0	6702
155003156	STR_L_HA_AC_HEAD_N_L1_P_53C	40008	430	1	0	6703	1	0	6704
155003157	STR_L_HA_RING_N_L1_P_53C	40008	440	1	0	6705	1	0	6706
155003158	STR_L_HA_EARRING_N_L1_P_53C	40008	449	1	0	6707	1	0	6708
155003159	STR_L_HA_BOW_N_L1_P_25A	40008	140	1	0	6709	1	0	6710
155003160	STR_L_HA_STAFF_N_L1_P_25A	40008	150	1	0	6711	1	0	6712
155003161	STR_L_HA_BOW_N_L1_P_30A	40008	190	1	0	6713	1	0	6714
155003162	STR_L_HA_STAFF_N_L1_P_30A	40008	199	1	0	6715	1	0	6716
155003163	STR_L_HA_BOW_N_L1_P_35A	40008	240	1	0	6717	1	0	6718
155003164	STR_L_HA_STAFF_N_L1_P_35A	40008	250	1	0	6719	1	0	6720
155003165	STR_L_HA_BOW_N_L1_P_40A	40008	290	1	0	6721	1	0	6722
155003166	STR_L_HA_STAFF_N_L1_P_40A	40008	299	1	0	6723	1	0	6724
155003167	STR_L_HA_BOW_N_L1_P_45A	40008	340	1	0	6725	1	0	6726
155003168	STR_L_HA_STAFF_N_L1_P_45A	40008	350	1	0	6727	1	0	6728
155003169	STR_L_HA_BOW_N_L1_P_50A	40008	390	1	0	6729	1	0	6730
155003170	STR_L_HA_STAFF_N_L1_P_50A	40008	399	1	0	6731	1	0	6732
155003171	STR_L_HA_BOW_N_L1_P_55A	40008	440	1	0	6733	1	0	6734
155003172	STR_L_HA_STAFF_N_L1_P_55A	40008	449	1	0	6735	1	0	6736
155003173	STR_L_AL_BOOK_N_L1_P_25A	40007	140	1	0	6737	1	0	6738
155003174	STR_L_AL_ORB_N_L1_P_25A	40007	150	1	0	6739	1	0	6740
155003175	STR_L_AL_BOOK_N_L1_P_30A	40007	190	1	0	6741	1	0	6742
155003176	STR_L_AL_ORB_N_L1_P_30A	40007	199	1	0	6743	1	0	6744
155003177	STR_L_AL_BOOK_N_L1_P_35A	40007	240	1	0	6745	1	0	6746
155003178	STR_L_AL_ORB_N_L1_P_35A	40007	250	1	0	6747	1	0	6748
155003179	STR_L_AL_BOOK_N_L1_P_40A	40007	290	1	0	6749	1	0	6750
155003180	STR_L_AL_ORB_N_L1_P_40A	40007	299	1	0	6751	1	0	6752
155003181	STR_L_AL_BOOK_N_L1_P_45A	40007	340	1	0	6753	1	0	6754
155003182	STR_L_AL_ORB_N_L1_P_45A	40007	350	1	0	6755	1	0	6756
155003183	STR_L_AL_BOOK_N_L1_P_50A	40007	390	1	0	6757	1	0	6758
155003184	STR_L_AL_ORB_N_L1_P_50A	40007	399	1	0	6759	1	0	6760
155003185	STR_L_AL_BOOK_N_L1_P_55A	40007	440	1	0	6761	1	0	6762
155003186	STR_L_AL_ORB_N_L1_P_55A	40007	449	1	0	6763	1	0	6764
155003187	STR_L_TA_TA_PART_DRA_LT_402B	40004	420	1	0	6765	1	0	6766
155003188	STR_L_TA_TA_PART_MASS_DRA_LT_402B	40004	420	1	0	6765	10	0	6767
155003189	STR_L_TA_TA_PART_DRA_LT_502B	40004	440	1	0	6768	1	0	6769
155003190	STR_L_TA_TA_PART_MASS_DRA_LT_502B	40004	440	1	0	6768	10	0	6770
155003191	STR_L_TA_TA_PART_DRA_LT_552B	40004	460	1	0	6771	1	0	6772
155003192	STR_L_TA_TA_PART_DRA_LT_552C	40004	460	1	0	6773	1	0	6774
155003193	STR_L_TA_TA_PART_MASS_DRA_LT_552B	40004	460	1	0	6771	10	0	6775
155003194	STR_L_TA_TA_PART_MASS_DRA_LT_552C	40004	460	1	0	6773	10	0	6776
155003195	STR_L_TA_TA_PART_DRA_RB_401B	40004	420	1	0	6777	1	0	6778
155003196	STR_L_TA_TA_PART_MASS_DRA_RB_401B	40004	420	1	0	6777	10	0	6779
155003197	STR_L_TA_TA_PART_DRA_RB_501B	40004	440	1	0	6780	1	0	6781
155003198	STR_L_TA_TA_PART_MASS_DRA_RB_501B	40004	440	1	0	6780	10	0	6782
155003199	STR_L_TA_TA_PART_DRA_RB_551B	40004	470	1	0	6783	1	0	6784
155003200	STR_L_TA_TA_PART_DRA_RB_551C	40004	470	1	0	6785	1	0	6786
155003201	STR_L_TA_TA_PART_MASS_DRA_RB_551B	40004	470	1	0	6783	10	0	6787
155003202	STR_L_TA_TA_PART_MASS_DRA_RB_551C	40004	470	1	0	6785	10	0	6788
155003203	STR_L_WS_DAGGER_D_L1_P_30A	40002	410	1	0	6789	1	0	6790
155003204	STR_L_WS_SWORD_D_L1_P_30A	40002	410	1	0	6791	1	0	6792
155003205	STR_L_WS_MACE_D_L1_P_30A	40002	410	1	0	6793	1	0	6794
155003206	STR_L_WS_2HSWORD_D_L1_P_30A	40002	410	1	0	6795	1	0	6796
155003207	STR_L_WS_POLEARM_D_L1_P_30A	40002	410	1	0	6797	1	0	6798
155003208	STR_L_WS_DAGGER_D_L1_P_40A	40002	430	1	0	6799	1	0	6800
155003209	STR_L_WS_SWORD_D_L1_P_40A	40002	430	1	0	6801	1	0	6802
155003210	STR_L_WS_MACE_D_L1_P_40A	40002	430	1	0	6803	1	0	6804
155003211	STR_L_WS_2HSWORD_D_L1_P_40A	40002	430	1	0	6805	1	0	6806
155003212	STR_L_WS_POLEARM_D_L1_P_40A	40002	430	1	0	6807	1	0	6808
155003213	STR_L_WS_DAGGER_D_L1_P_50A	40002	449	1	0	6809	1	0	6810
155003214	STR_L_WS_SWORD_D_L1_P_50A	40002	449	1	0	6811	1	0	6812
155003215	STR_L_WS_MACE_D_L1_P_50A	40002	449	1	0	6813	1	0	6814
155003216	STR_L_WS_2HSWORD_D_L1_P_50A	40002	449	1	0	6815	1	0	6816
155003217	STR_L_WS_POLEARM_D_L1_P_50A	40002	449	1	0	6817	1	0	6818
155003218	STR_L_WS_DAGGER_D_L1_P_55A	40002	480	1	0	6819	1	0	6820
155003219	STR_L_WS_SWORD_D_L1_P_55A	40002	480	1	0	6821	1	0	6822
155003220	STR_L_WS_MACE_D_L1_P_55A	40002	480	1	0	6823	1	0	6824
155003221	STR_L_WS_2HSWORD_D_L1_P_55A	40002	480	1	0	6825	1	0	6826
155003222	STR_L_WS_POLEARM_D_L1_P_55A	40002	480	1	0	6827	1	0	6828
155003223	STR_L_AL_BOOK_D_L1_P_30A	40007	410	1	0	6829	1	0	6830
155003224	STR_L_AL_ORB_D_L1_P_30A	40007	410	1	0	6831	1	0	6832
155003225	STR_L_AL_BOOK_D_L1_P_40A	40007	430	1	0	6833	1	0	6834
155003226	STR_L_AL_ORB_D_L1_P_40A	40007	430	1	0	6835	1	0	6836
155003227	STR_L_AL_BOOK_D_L1_P_50A	40007	449	1	0	6837	1	0	6838
155003228	STR_L_AL_ORB_D_L1_P_50A	40007	449	1	0	6839	1	0	6840
155003229	STR_L_AL_BOOK_D_L1_P_55A	40007	480	1	0	6841	1	0	6842
155003230	STR_L_AL_ORB_D_L1_P_55A	40007	480	1	0	6843	1	0	6844
155003231	STR_L_HA_BOW_D_L1_P_30A	40008	410	1	0	6845	1	0	6846
155003232	STR_L_HA_STAFF_D_L1_P_30A	40008	410	1	0	6847	1	0	6848
155003233	STR_L_HA_BOW_D_L1_P_40A	40008	430	1	0	6849	1	0	6850
155003234	STR_L_HA_STAFF_D_L1_P_40A	40008	430	1	0	6851	1	0	6852
155003235	STR_L_HA_BOW_D_L1_P_50A	40008	449	1	0	6853	1	0	6854
155003236	STR_L_HA_STAFF_D_L1_P_50A	40008	449	1	0	6855	1	0	6856
155003237	STR_L_HA_BOW_D_L1_P_55A	40008	480	1	0	6857	1	0	6858
155003238	STR_L_HA_STAFF_D_L1_P_55A	40008	480	1	0	6859	1	0	6860
155003239	STR_L_HA_RING_D_L1_P_30A	40008	410	1	0	6861	1	0	6862
155003240	STR_L_HA_EARRING_D_L1_P_30A	40008	410	1	0	6863	1	0	6864
155003241	STR_L_HA_NECKLACE_D_L1_P_30A	40008	410	1	0	6865	1	0	6866
155003242	STR_L_HA_AC_HEAD_D_L1_P_30A	40008	410	1	0	6867	1	0	6868
155003243	STR_L_HA_RING_D_L1_P_30B	40008	410	1	0	6869	1	0	6870
155003244	STR_L_HA_EARRING_D_L1_P_30B	40008	410	1	0	6871	1	0	6872
155003245	STR_L_HA_NECKLACE_D_L1_P_30B	40008	410	1	0	6873	1	0	6874
155003246	STR_L_HA_RING_D_L1_P_40A	40008	430	1	0	6875	1	0	6876
155003247	STR_L_HA_EARRING_D_L1_P_40A	40008	430	1	0	6877	1	0	6878
155003248	STR_L_HA_NECKLACE_D_L1_P_40A	40008	430	1	0	6879	1	0	6880
155003249	STR_L_HA_AC_HEAD_D_L1_P_40A	40008	430	1	0	6881	1	0	6882
155003250	STR_L_HA_RING_D_L1_P_40B	40008	430	1	0	6883	1	0	6884
155003251	STR_L_HA_EARRING_D_L1_P_40B	40008	430	1	0	6885	1	0	6886
155003252	STR_L_HA_NECKLACE_D_L1_P_40B	40008	430	1	0	6887	1	0	6888
155003253	STR_L_HA_RING_D_L1_P_50A	40008	449	1	0	6889	1	0	6890
155003254	STR_L_HA_EARRING_D_L1_P_50A	40008	449	1	0	6891	1	0	6892
155003255	STR_L_HA_NECKLACE_D_L1_P_50A	40008	449	1	0	6893	1	0	6894
155003256	STR_L_HA_AC_HEAD_D_L1_P_50A	40008	449	1	0	6895	1	0	6896
155003257	STR_L_HA_RING_D_L1_P_50B	40008	449	1	0	6897	1	0	6898
155003258	STR_L_HA_EARRING_D_L1_P_50B	40008	449	1	0	6899	1	0	6900
155003259	STR_L_HA_NECKLACE_D_L1_P_50B	40008	449	1	0	6901	1	0	6902
155003260	STR_L_HA_RING_D_L1_P_55A	40008	480	1	0	6903	1	0	6904
155003261	STR_L_HA_EARRING_D_L1_P_55A	40008	480	1	0	6905	1	0	6906
155003262	STR_L_HA_NECKLACE_D_L1_P_55A	40008	480	1	0	6907	1	0	6908
155003263	STR_L_HA_AC_HEAD_D_L1_P_55A	40008	480	1	0	6909	1	0	6910
155003264	STR_L_HA_RING_D_L1_P_55B	40008	480	1	0	6911	1	0	6912
155003265	STR_L_HA_EARRING_D_L1_P_55B	40008	480	1	0	6913	1	0	6914
155003266	STR_L_HA_NECKLACE_D_L1_P_55B	40008	480	1	0	6915	1	0	6916
